line,price,from,to,trans,min,train+walk_min
ＪＲ埼京線,11.0,恵比寿,大塚,0,21,29
ＪＲ埼京線,11.0,渋谷,大塚,0,18,26
ＪＲ埼京線,8.2,新宿,大塚,0,11,19
ＪＲ埼京線,7.3,池袋,大塚,0,3,11
ＪＲ埼京線,6.8,板橋,大塚,1,14,22
ＪＲ埼京線,6.5,十条,大塚,1,16,24
ＪＲ埼京線,7.0,赤羽,大塚,1,18,26
ＪＲ埼京線,6.4,北赤羽,大塚,1,21,29
ＪＲ埼京線,6.1,浮間舟渡,大塚,1,23,31
ＪＲ埼京線,5.0,戸田公園,大塚,1,25,33
ＪＲ埼京線,5.3,戸田,大塚,1,28,36
ＪＲ埼京線,5.4,北戸田,大塚,1,30,38
ＪＲ埼京線,4.9,武蔵浦和,大塚,1,30,38
ＪＲ埼京線,4.9,中浦和,大塚,1,33,41
ＪＲ埼京線,5.0,南与野,大塚,1,35,43
ＪＲ埼京線,5.1,与野本町,大塚,1,38,46
ＪＲ埼京線,6.3,北与野,大塚,1,39,47
ＪＲ埼京線,6.5,大宮,大塚,1,36,44
ＪＲ高崎線,9.3,東京,大塚,0,21,29
ＪＲ高崎線,8.2,上野,大塚,0,13,21
ＪＲ高崎線,6.7,尾久,大塚,1,25,33
ＪＲ高崎線,7.0,赤羽,大塚,1,18,26
ＪＲ高崎線,5.7,浦和,大塚,1,30,38
ＪＲ高崎線,6.5,さいたま新都心,大塚,1,43,51
ＪＲ高崎線,6.5,大宮,大塚,1,36,44
ＪＲ高崎線,4.3,宮原,大塚,1,51,59
ＪＲ高崎線,5.0,上尾,大塚,1,44,52
ＪＲ高崎線,5.0,北上尾,大塚,1,59,67
ＪＲ高崎線,4.2,桶川,大塚,1,48,56
ＪＲ高崎線,4.0,北本,大塚,1,52,60
ＪＲ高崎線,3.9,鴻巣,大塚,1,56,64
ＪＲ高崎線,3.6,北鴻巣,大塚,1,74,82
ＪＲ高崎線,3.6,吹上,大塚,2,152,160
ＪＲ高崎線,2.9,行田,大塚,1,81,89
ＪＲ高崎線,3.3,熊谷,大塚,1,66,74
ＪＲ高崎線,3.8,籠原,大塚,1,74,82
ＪＲ高崎線,4.3,深谷,大塚,1,82,90
ＪＲ高崎線,3.2,岡部,大塚,1,87,95
ＪＲ高崎線,4.4,本庄,大塚,1,92,100
ＪＲ高崎線,3.6,神保原,大塚,1,96,104
ＪＲ高崎線,3.3,新町,大塚,3,780,788
ＪＲ高崎線,4.3,倉賀野,大塚,1,107,115
ＪＲ高崎線,4.5,高崎,大塚,1,71,79
ＪＲ宇都宮線,9.3,東京,大塚,0,21,29
ＪＲ宇都宮線,8.2,上野,大塚,0,13,21
ＪＲ宇都宮線,6.7,尾久,大塚,1,25,33
ＪＲ宇都宮線,7.0,赤羽,大塚,1,18,26
ＪＲ宇都宮線,5.7,浦和,大塚,1,30,38
ＪＲ宇都宮線,6.5,さいたま新都心,大塚,1,43,51
ＪＲ宇都宮線,6.5,大宮,大塚,1,36,44
ＪＲ宇都宮線,4.4,土呂,大塚,1,39,47
ＪＲ宇都宮線,4.4,東大宮,大塚,1,42,50
ＪＲ宇都宮線,5.1,蓮田,大塚,1,46,54
ＪＲ宇都宮線,5.6,白岡,大塚,1,51,59
ＪＲ宇都宮線,5.5,新白岡,大塚,1,53,61
ＪＲ宇都宮線,4.0,久喜,大塚,1,57,65
ＪＲ宇都宮線,4.0,東鷲宮,大塚,1,60,68
ＪＲ宇都宮線,3.7,栗橋,大塚,1,65,73
ＪＲ宇都宮線,3.2,古河,大塚,1,72,80
ＪＲ宇都宮線,3.6,野木,大塚,1,76,84
ＪＲ宇都宮線,3.2,間々田,大塚,1,80,88
ＪＲ宇都宮線,2.8,小山,大塚,1,65,73
ＪＲ宇都宮線,3.2,小金井,大塚,1,95,103
ＪＲ宇都宮線,3.5,自治医大,大塚,1,99,107
ＪＲ宇都宮線,3.6,石橋,大塚,4,324,332
ＪＲ宇都宮線,4.7,雀宮,大塚,1,110,118
ＪＲ宇都宮線,4.4,宇都宮,大塚,1,76,84
ＪＲ宇都宮線,4.6,岡本,大塚,2,229,237
ＪＲ宇都宮線,4.7,宝積寺,大塚,2,99,107
ＪＲ宇都宮線,3.6,氏家,大塚,2,104,112
ＪＲ宇都宮線,3.3,蒲須坂,大塚,2,109,117
ＪＲ宇都宮線,2.9,片岡,大塚,2,113,121
ＪＲ宇都宮線,2.5,矢板,大塚,2,119,127
ＪＲ総武線,6.0,千葉,大塚,1,70,78
ＪＲ総武線,4.5,西千葉,大塚,1,71,79
ＪＲ総武線,5.5,稲毛,大塚,1,66,74
ＪＲ総武線,4.6,新検見川,大塚,1,69,77
ＪＲ総武線,6.3,幕張,大塚,1,65,73
ＪＲ総武線,4.1,幕張本郷,大塚,1,63,71
ＪＲ総武線,4.8,津田沼,大塚,1,57,65
ＪＲ総武線,4.9,東船橋,大塚,1,55,63
ＪＲ総武線,6.0,船橋,大塚,1,53,61
ＪＲ総武線,6.1,西船橋,大塚,1,49,57
ＪＲ総武線,5.1,下総中山,大塚,1,47,55
ＪＲ総武線,6.0,本八幡,大塚,1,45,53
ＪＲ総武線,6.4,市川,大塚,1,42,50
ＪＲ総武線,6.0,小岩,大塚,1,39,47
ＪＲ総武線,6.3,新小岩,大塚,1,36,44
ＪＲ総武線,6.2,平井,大塚,1,33,41
ＪＲ総武線,7.5,亀戸,大塚,1,30,38
ＪＲ総武線,8.3,錦糸町,大塚,0,50,58
ＪＲ総武線,8.5,両国,大塚,1,26,34
ＪＲ総武線,9.2,浅草橋,大塚,1,24,32
ＪＲ総武線,9.5,秋葉原,大塚,0,17,25
ＪＲ総武線,9.2,御茶ノ水,大塚,1,22,30
ＪＲ総武線,9.2,水道橋,大塚,1,14,22
ＪＲ総武線,9.6,飯田橋,大塚,1,20,28
ＪＲ総武線,9.7,市ケ谷,大塚,1,22,30
ＪＲ総武線,10.0,四ツ谷,大塚,1,20,28
ＪＲ総武線,8.8,信濃町,大塚,1,18,26
ＪＲ総武線,9.7,千駄ケ谷,大塚,1,16,24
ＪＲ総武線,10.1,代々木,大塚,0,13,21
ＪＲ総武線,8.2,新宿,大塚,0,11,19
ＪＲ総武線,7.7,大久保,大塚,1,16,24
ＪＲ総武線,7.5,東中野,大塚,1,22,30
ＪＲ総武線,7.2,中野,大塚,1,20,28
ＪＲ総武線,7.0,高円寺,大塚,1,24,32
ＪＲ総武線,6.7,阿佐ケ谷,大塚,1,26,34
ＪＲ総武線,6.6,荻窪,大塚,1,25,33
ＪＲ総武線,6.6,西荻窪,大塚,1,31,39
ＪＲ総武線,6.5,吉祥寺,大塚,1,29,37
ＪＲ総武線,6.5,三鷹,大塚,1,32,40
ＪＲ総武線快速,9.3,東京,大塚,0,21,29
ＪＲ総武線快速,9.7,新日本橋,大塚,1,33,41
ＪＲ総武線快速,9.2,馬喰町,大塚,1,34,42
ＪＲ総武線快速,8.3,錦糸町,大塚,0,50,58
ＪＲ総武線快速,6.3,新小岩,大塚,1,36,44
ＪＲ総武線快速,6.4,市川,大塚,1,42,50
ＪＲ総武線快速,6.0,船橋,大塚,1,53,61
ＪＲ総武線快速,4.8,津田沼,大塚,1,57,65
ＪＲ総武線快速,5.5,稲毛,大塚,1,66,74
ＪＲ総武線快速,6.0,千葉,大塚,1,70,78
ＪＲ京葉線,9.3,東京,大塚,0,21,29
ＪＲ京葉線,10.3,八丁堀,大塚,1,32,40
ＪＲ京葉線,9.0,越中島,大塚,1,37,45
ＪＲ京葉線,7.9,潮見,大塚,1,40,48
ＪＲ京葉線,9.3,新木場,大塚,1,42,50
ＪＲ京葉線,5.6,葛西臨海公園,大塚,1,46,54
ＪＲ京葉線,5.0,舞浜,大塚,1,49,57
ＪＲ京葉線,5.2,新浦安,大塚,1,53,61
ＪＲ京葉線,4.8,市川塩浜,大塚,1,55,63
ＪＲ京葉線,6.1,西船橋,大塚,1,49,57
ＪＲ京葉線,4.4,二俣新町,大塚,1,59,67
ＪＲ京葉線,4.7,南船橋,大塚,1,63,71
ＪＲ京葉線,6.0,新習志野,大塚,1,65,73
ＪＲ京葉線,6.9,幕張豊砂,大塚,1,68,76
ＪＲ京葉線,6.0,海浜幕張,大塚,1,70,78
ＪＲ京葉線,5.5,検見川浜,大塚,1,74,82
ＪＲ京葉線,6.4,稲毛海岸,大塚,1,76,84
ＪＲ京葉線,6.3,千葉みなと,大塚,1,79,87
ＪＲ京葉線,5.3,蘇我,大塚,1,77,85
