line,price,from,to,trans,min,train+walk_min
JR常磐線,3.9,土浦,内幸町,2,87,100
JR常磐線,3.5,荒川沖,内幸町,2,82,95
JR常磐線,3.0,ひたち野うしく,内幸町,2,79,92
JR常磐線,3.0,牛久,内幸町,2,75,88
JR常磐線,2.9,藤代,内幸町,2,69,82
JR常磐線,4.1,取手,内幸町,2,66,79
JR常磐線,3.9,天王台,内幸町,2,62,75
JR常磐線,4.7,我孫子,内幸町,2,59,72
JR常磐線,4.4,柏,内幸町,2,54,67
JR常磐線,5.7,松戸,内幸町,2,40,53
JR常磐線,7.2,北千住,内幸町,2,31,44
JR常磐線,7.8,南千住,内幸町,1,28,41
JR常磐線,7.7,三河島,内幸町,2,36,49
JR常磐線,7.7,日暮里,内幸町,1,28,41
JR常磐線,8.2,上野,内幸町,1,22,35
JR常磐線各駅停車,5.9,綾瀬,内幸町,2,30,43
JR常磐線各駅停車,6.0,亀有,内幸町,2,34,47
JR常磐線各駅停車,4.9,金町,内幸町,2,37,50
JR常磐線各駅停車,5.5,松戸,内幸町,2,40,53
JR常磐線各駅停車,4.9,北松戸,内幸町,2,44,57
JR常磐線各駅停車,4.0,馬橋,内幸町,2,46,59
JR常磐線各駅停車,4.0,新松戸,内幸町,2,48,61
JR常磐線各駅停車,4.2,北小金,内幸町,2,51,64
JR常磐線各駅停車,4.0,南柏,内幸町,2,54,67
JR常磐線各駅停車,4.4,柏,内幸町,2,54,67
JR常磐線各駅停車,4.3,北柏,内幸町,2,59,72
JR常磐線各駅停車,4.1,我孫子,内幸町,2,59,72
JR御殿場線,4.5,国府津,内幸町,2,88,101
JR御殿場線,4.1,下曽我,内幸町,2,98,111
JR御殿場線,2.9,上大井,内幸町,2,102,115
JR御殿場線,3.2,相模金子,内幸町,2,111,124
JR御殿場線,3.2,松田,内幸町,2,96,109
JR御殿場線,4.0,東山北,内幸町,2,105,118
JR御殿場線,4.0,山北,内幸町,2,109,122
JR御殿場線,4.0,谷峨,内幸町,2,118,131
JR御殿場線,3.8,足柄,内幸町,2,76,89
JR成田線,5.1,佐倉,内幸町,2,84,97
JR成田線,3.5,酒々井,内幸町,2,90,103
JR成田線,5.5,成田,内幸町,2,97,110
JR成田線,4.8,久住,内幸町,2,108,121
JR成田線,4.2,滑河,内幸町,2,114,127
JR成田線,3.4,下総神崎,内幸町,2,121,134
JR成田線,2.8,大戸,内幸町,2,126,139
JR成田線,3.0,佐原,内幸町,2,130,143
JR成田線,4.0,香取,内幸町,2,135,148
JR成田線,4.1,水郷,内幸町,2,142,155
JR成田線,3.7,小見川,内幸町,2,147,160
JR成田線,3.9,笹川,内幸町,2,153,166
JR成田線,3.9,下総橘,内幸町,2,161,174
JR成田線,3.9,下総豊里,内幸町,2,165,178
JR成田線,4.0,椎柴,内幸町,2,170,183
JR成田線,3.1,松岸,内幸町,2,161,174
JR成田線,4.0,銚子,内幸町,2,165,178
JR日光線,4.3,宇都宮,内幸町,2,92,105
JR東海道線,9.6,東京,内幸町,0,13,26
JR東海道線,11.0,新橋,内幸町,0,14,27
JR東海道線,9.1,品川,内幸町,1,21,34
JR東海道線,6.5,川崎,内幸町,2,33,46
JR東海道線,6.8,横浜,内幸町,2,32,45
JR東海道線,5.0,戸塚,内幸町,2,44,57
JR東海道線,5.7,大船,内幸町,2,49,62
JR東海道線,5.6,藤沢,内幸町,2,55,68
JR東海道線,5.9,辻堂,内幸町,2,59,72
JR東海道線,5.7,茅ケ崎,内幸町,2,64,77
JR東海道線,4.3,平塚,内幸町,2,71,84
JR東海道線,4.5,大磯,内幸町,2,79,92
JR東海道線,4.2,二宮,内幸町,2,84,97
JR東海道線,4.4,国府津,内幸町,2,88,101
JR東海道線,4.2,鴨宮,内幸町,2,92,105
JR東海道線,5.2,小田原,内幸町,2,53,66
JR東海道線,4.5,早川,内幸町,2,108,121
JR東海道線,4.0,根府川,内幸町,2,113,126
JR東海道線,5.2,真鶴,内幸町,2,118,131
JR東海道線,5.2,湯河原,内幸町,2,122,135
