line,price,from,to,trans,min,train+walk_min
JR宇都宮線,5.6,白岡,桜田門,2,72,88
JR宇都宮線,5.1,蓮田,桜田門,2,68,84
JR宇都宮線,4.4,東大宮,桜田門,2,65,81
JR宇都宮線,4.4,土呂,桜田門,2,62,78
JR宇都宮線,6.5,大宮,桜田門,2,54,70
JR宇都宮線,6.5,さいたま新都心,桜田門,2,54,70
JR宇都宮線,5.7,浦和,桜田門,2,50,66
JR宇都宮線,7.0,赤羽,桜田門,1,28,44
JR宇都宮線,6.7,尾久,桜田門,2,37,53
JR宇都宮線,8.2,上野,桜田門,1,22,38
JR山手線,8.2,大崎,桜田門,0,9,25
JR山手線,8.9,五反田,桜田門,1,29,45
JR山手線,9.9,目黒,桜田門,0,14,30
JR山手線,11.0,恵比寿,桜田門,0,1,17
JR山手線,11.0,渋谷,桜田門,1,18,34
JR山手線,11.4,原宿,桜田門,0,12,28
JR山手線,10.1,代々木,桜田門,0,2,18
JR山手線,8.2,新宿,桜田門,0,4,20
JR山手線,7.9,新大久保,桜田門,1,17,33
JR山手線,7.6,高田馬場,桜田門,1,19,35
JR山手線,7.2,目白,桜田門,1,21,37
JR山手線,7.3,池袋,桜田門,1,20,36
JR山手線,7.5,大塚,桜田門,1,28,44
JR山手線,7.7,巣鴨,桜田門,1,27,43
JR山手線,7.3,駒込,桜田門,2,30,46
JR山手線,7.0,田端,桜田門,2,31,47
JR山手線,7.2,西日暮里,桜田門,1,20,36
JR山手線,7.7,日暮里,桜田門,1,28,44
JR山手線,7.7,鶯谷,桜田門,1,25,41
JR山手線,8.2,上野,桜田門,1,22,38
JR山手線,8.9,御徒町,桜田門,1,25,41
JR山手線,9.5,秋葉原,桜田門,1,18,34
JR山手線,10.1,神田,桜田門,1,16,32
JR山手線,9.3,東京,桜田門,0,13,29
JR山手線,11.8,有楽町,桜田門,0,10,26
JR山手線,11.4,新橋,桜田門,0,14,30
JR山手線,10.9,浜松町,桜田門,0,9,25
JR山手線,10.1,田町,桜田門,0,12,28
JR山手線,9.3,高輪ゲートウェイ,桜田門,1,21,37
JR山手線,9.1,品川,桜田門,1,21,37
JR川越線,6.5,大宮,桜田門,2,54,70
JR川越線,4.2,日進,桜田門,2,169,185
JR川越線,4.9,西大宮,桜田門,2,64,80
JR川越線,5.1,指扇,桜田門,2,66,82
JR川越線,3.1,南古谷,桜田門,2,71,87
JR川越線,5.0,川越,桜田門,2,77,93
JR川越線,4.0,西川越,桜田門,2,92,108
JR川越線,3.0,的場,桜田門,2,95,111
JR川越線,2.2,笠幡,桜田門,2,101,117
JR川越線,3.6,武蔵高萩,桜田門,2,95,111
JR川越線,5.0,高麗川,桜田門,2,89,105
JR常磐線,6.2,山下,桜田門,2,571,587
JR常磐線,4.0,大津港,桜田門,2,505,521
JR常磐線,3.1,磯原,桜田門,2,499,515
JR常磐線,1.9,南中郷,桜田門,2,495,511
JR常磐線,1.9,高萩,桜田門,2,166,182
JR常磐線,3.8,十王,桜田門,2,188,204
JR常磐線,2.8,小木津,桜田門,2,184,200
JR常磐線,3.4,日立,桜田門,2,156,172
JR常磐線,3.5,常陸多賀,桜田門,2,151,167
JR常磐線,3.5,大甕,桜田門,2,147,163
JR常磐線,4.1,東海,桜田門,2,142,158
JR常磐線,4.7,佐和,桜田門,2,160,176
