line,price,from,to,trans,min
東京メトロ有楽町線,13.7,千川,渋谷,0,24
東京メトロ有楽町線,12.5,小竹向原,渋谷,0,16
東京メトロ有楽町線,12.2,氷川台,渋谷,0,28
東京メトロ有楽町線,12.0,地下鉄赤塚,渋谷,0,33
東京メトロ有楽町線,11.8,地下鉄成増,渋谷,0,35
東京メトロ有楽町線,10.9,和光市,渋谷,0,26
東京メトロ半蔵門線,17.7,清澄白河,渋谷,0,23
東京メトロ半蔵門線,18.3,錦糸町,渋谷,0,28
東京メトロ半蔵門線,16.5,押上,渋谷,0,31
東京メトロ南北線,19.7,本駒込,渋谷,1,27
東京メトロ南北線,18.0,駒込,渋谷,0,23
東京メトロ南北線,16.1,西ケ原,渋谷,1,29
東京メトロ南北線,14.5,王子,渋谷,1,31
東京メトロ南北線,14.8,王子神谷,渋谷,1,33
東京メトロ南北線,16.6,志茂,渋谷,1,35
東京メトロ南北線,15.0,赤羽岩淵,渋谷,0,36
東京メトロ副都心線,19.6,池袋,渋谷,0,11
東京メトロ副都心線,17.0,要町,渋谷,0,22
東京メトロ副都心線,13.7,千川,渋谷,0,24
東京メトロ副都心線,12.5,小竹向原,渋谷,0,16
東京メトロ副都心線,12.2,氷川台,渋谷,0,28
東京メトロ副都心線,12.0,地下鉄赤塚,渋谷,0,33
東京メトロ副都心線,11.8,地下鉄成増,渋谷,0,35
東京メトロ副都心線,10.9,和光市,渋谷,0,26
西武有楽町線,12.5,小竹向原,渋谷,0,16
西武有楽町線,12.8,新桜台,渋谷,0,19
西武有楽町線,13.7,練馬,渋谷,0,21
西武新宿線,18.0,下落合,渋谷,1,21
西武新宿線,16.2,中井,渋谷,1,21
西武新宿線,15.2,新井薬師前,渋谷,1,28
西武新宿線,14.7,沼袋,渋谷,1,30
西武新宿線,14.2,野方,渋谷,1,31
西武新宿線,13.0,都立家政,渋谷,1,33
西武新宿線,13.0,鷺ノ宮,渋谷,1,26
西武新宿線,12.5,下井草,渋谷,1,36
西武新宿線,12.3,井荻,渋谷,1,38
西武新宿線,12.2,上井草,渋谷,1,41
西武新宿線,11.7,上石神井,渋谷,1,31
西武新宿線,11.5,武蔵関,渋谷,1,32
西武新宿線,10.8,東伏見,渋谷,1,34
西武新宿線,10.1,西武柳沢,渋谷,1,35
西武新宿線,10.0,田無,渋谷,1,35
西武新宿線,8.9,花小金井,渋谷,1,38
西武新宿線,8.0,小平,渋谷,1,41
西武新宿線,8.3,久米川,渋谷,1,42
西武新宿線,8.4,東村山,渋谷,1,45
西武新宿線,8.2,所沢,渋谷,0,42
西武新宿線,8.4,航空公園,渋谷,1,51
西武新宿線,7.8,新所沢,渋谷,1,53
西武新宿線,6.3,入曽,渋谷,1,53
西武新宿線,6.2,狭山市,渋谷,1,56
西武池袋線,19.6,池袋,渋谷,0,11
西武池袋線,15.9,椎名町,渋谷,1,20
西武池袋線,14.7,東長崎,渋谷,1,22
西武池袋線,13.5,江古田,渋谷,1,23
西武池袋線,13.0,桜台,渋谷,1,25
西武池袋線,13.7,練馬,渋谷,0,21
西武池袋線,12.7,中村橋,渋谷,0,37
西武池袋線,12.6,富士見台,渋谷,0,39
西武池袋線,12.0,練馬高野台,渋谷,0,41
西武池袋線,11.9,石神井公園,渋谷,0,26
西武池袋線,10.7,大泉学園,渋谷,0,45
西武池袋線,10.0,保谷,渋谷,0,48
西武池袋線,9.3,ひばりヶ丘,渋谷,0,32
西武池袋線,9.1,東久留米,渋谷,0,34
西武池袋線,8.7,清瀬,渋谷,0,37
西武池袋線,8.3,秋津,渋谷,0,39
西武池袋線,8.2,所沢,渋谷,0,42
西武池袋線,8.0,西所沢,渋谷,0,47
西武池袋線,7.5,小手指,渋谷,0,49
西武池袋線,7.0,狭山ヶ丘,渋谷,0,52
西武池袋線,6.8,武蔵藤沢,渋谷,0,54
西武池袋線,6.8,稲荷山公園,渋谷,0,57
西武池袋線,6.5,入間市,渋谷,0,59
西武拝島線,8.0,小平,渋谷,1,41
西武拝島線,8.2,萩山,渋谷,1,44
西武拝島線,8.0,小川,渋谷,1,47
西武拝島線,7.3,東大和市,渋谷,1,50
西武拝島線,7.5,玉川上水,渋谷,1,53
西武拝島線,7.3,武蔵砂川,渋谷,1,56
西武拝島線,7.5,西武立川,渋谷,1,58
西武拝島線,7.2,拝島,渋谷,1,49
西武山口線,6.9,多摩湖,渋谷,2,55
西武国分寺線,11.6,国分寺,渋谷,1,36
西武国分寺線,11.0,恋ヶ窪,渋谷,2,41
西武国分寺線,7.9,鷹の台,渋谷,2,48
西武国分寺線,8.0,小川,渋谷,1,47
西武国分寺線,8.4,東村山,渋谷,1,45
西武多摩川線,13.5,武蔵境,渋谷,1,32
西武多摩川線,12.4,新小金井,渋谷,2,42
西武多摩川線,10.1,多磨,渋谷,2,46
西武多摩川線,9.7,競艇場前,渋谷,2,51
西武多摩川線,9.2,是政,渋谷,2,53
西武多摩湖線,11.6,国分寺,渋谷,1,36
西武多摩湖線,8.8,一橋学園,渋谷,2,43
西武多摩湖線,8.2,萩山,渋谷,1,44
西武多摩湖線,8.3,八坂,渋谷,2,50
西武多摩湖線,7.2,武蔵大和,渋谷,2,53
西武多摩湖線,6.9,多摩湖,渋谷,2,55
西武豊島線,13.9,豊島園,渋谷,1,24
東武東上線,19.6,池袋,渋谷,0,11
東武東上線,18.9,北池袋,渋谷,1,17
東武東上線,15.5,下板橋,渋谷,1,18
東武東上線,14.8,大山,渋谷,1,20
東武東上線,13.2,中板橋,渋谷,1,22
東武東上線,11.5,上板橋,渋谷,1,26
東武東上線,11.0,東武練馬,渋谷,1,32
東武東上線,12.0,下赤塚,渋谷,0,38
東武東上線,11.5,成増,渋谷,1,27
東武東上線,10.9,和光市,渋谷,0,26
東武東上線,9.4,朝霞,渋谷,0,31
東武東上線,9.2,朝霞台,渋谷,0,34
東武東上線,8.5,志木,渋谷,0,36
東武東上線,7.8,柳瀬川,渋谷,0,39
東武東上線,7.5,みずほ台,渋谷,0,41
東武東上線,8.0,鶴瀬,渋谷,0,43
東武東上線,8.5,ふじみ野,渋谷,0,46
東武東上線,8.2,上福岡,渋谷,0,52
東武東上線,7.1,新河岸,渋谷,0,55
東武東上線,8.9,川越市,渋谷,0,59
東武東上線,6.5,霞ヶ関,渋谷,1,13
東武東上線,4.1,小川町,渋谷,1,20
東武伊勢崎線,18.0,浅草,渋谷,0,33
東武伊勢崎線,17.1,とうきょうスカイツリー,渋谷,0,45
東武伊勢崎線,16.5,押上,渋谷,0,31
東武伊勢崎線,15.1,曳舟,渋谷,0,35
東武伊勢崎線,12.8,東向島,渋谷,1,39
東武伊勢崎線,13.5,鐘ヶ淵,渋谷,1,41
東武伊勢崎線,12.7,堀切,渋谷,1,43
東武伊勢崎線,14.3,北千住,渋谷,0,42
東武伊勢崎線,11.9,小菅,渋谷,1,47
東武伊勢崎線,10.7,五反野,渋谷,1,49
東武伊勢崎線,12.0,梅島,渋谷,1,51
東武伊勢崎線,10.9,西新井,渋谷,0,47
東武伊勢崎線,8.9,竹ノ塚,渋谷,1,50
東武伊勢崎線,8.5,谷塚,渋谷,1,53
東武伊勢崎線,8.0,草加,渋谷,0,53
東武伊勢崎線,8.0,獨協大学前,渋谷,1,59
東武伊勢崎線,8.4,新越谷,渋谷,0,58
東武亀戸線,15.1,曳舟,渋谷,0,35
東武亀戸線,13.5,小村井,渋谷,1,41
東武亀戸線,13.0,東あずま,渋谷,1,42
東武亀戸線,13.5,亀戸水神,渋谷,1,44
東武亀戸線,14.2,亀戸,渋谷,1,33
東武大師線,10.9,西新井,渋谷,0,47
東武大師線,10.7,大師前,渋谷,1,54
東急東横線,19.8,学芸大学,渋谷,0,7
東急東横線,19.5,自由が丘,渋谷,0,9
東急東横線,17.4,田園調布,渋谷,0,13
東急東横線,15.0,多摩川,渋谷,0,14
東急東横線,14.8,新丸子,渋谷,0,23
東急東横線,14.0,武蔵小杉,渋谷,0,14
東急東横線,12.4,元住吉,渋谷,0,26
東急東横線,12.0,日吉,渋谷,0,20
東急東横線,12.0,綱島,渋谷,0,23
東急東横線,12.0,大倉山,渋谷,0,33
東急東横線,12.1,菊名,渋谷,0,22
東急東横線,11.7,妙蓮寺,渋谷,0,41
東急東横線,12.4,白楽,渋谷,0,43
東急東横線,13.2,東白楽,渋谷,0,44
東急東横線,14.9,反町,渋谷,0,46
東急東横線,15.8,横浜,渋谷,0,28
東急田園都市線,19.2,駒沢大学,渋谷,0,7
東急田園都市線,17.9,桜新町,渋谷,0,10
東急田園都市線,17.2,用賀,渋谷,0,12
東急田園都市線,16.6,二子玉川,渋谷,0,11
東急田園都市線,14.0,二子新地,渋谷,0,16
東急田園都市線,11.5,溝の口,渋谷,0,15
東急田園都市線,11.0,梶が谷,渋谷,0,21
東急田園都市線,11.0,宮崎台,渋谷,0,23
東急田園都市線,10.7,宮前平,渋谷,0,25
東急田園都市線,10.8,鷺沼,渋谷,0,19
東急田園都市線,10.5,たまプラーザ,渋谷,0,21
東急田園都市線,10.5,あざみ野,渋谷,0,23
東急田園都市線,9.9,江田,渋谷,0,36
東急田園都市線,9.0,市が尾,渋谷,0,38
東急田園都市線,9.1,藤が丘,渋谷,0,40
東急田園都市線,8.8,青葉台,渋谷,0,27
東急田園都市線,9.2,田奈,渋谷,0,44
東急田園都市線,9.0,長津田,渋谷,0,31
東急田園都市線,8.8,つくし野,渋谷,0,51
東急田園都市線,8.5,すずかけ台,渋谷,0,52
