line,price,from,to,trans,min,train+walk_min,lat,lng
小田急線,9.6,代々木八幡,大塚,1,21,29,35.6695502,139.6886476
小田急線,8.5,代々木上原,大塚,1,23,31,35.6690026,139.6797332
小田急線,8.3,東北沢,大塚,1,25,33,35.6654689,139.673059
小田急線,7.8,下北沢,大塚,1,25,33,35.6615848,139.6668918
小田急線,7.2,世田谷代田,大塚,1,28,36,35.6582291,139.6613023
小田急線,6.3,梅ヶ丘,大塚,1,30,38,35.6559198,139.6535836
小田急線,6.3,豪徳寺,大塚,1,31,39,35.65378219999999,139.6472767
小田急線,6.0,経堂,大塚,1,31,39,35.651208,139.6368059
小田急線,5.9,千歳船橋,大塚,1,38,46,35.647502,139.6238843
小田急線,6.3,祖師ヶ谷大蔵,大塚,1,40,48,35.6433164,139.6095789
小田急線,6.0,成城学園前,大塚,1,35,43,35.640128,139.599087
小田急線,5.7,喜多見,大塚,1,44,52,35.636684,139.587422
小田急線,5.5,狛江,大塚,1,46,54,35.6323896,139.577638
小田急線,5.3,和泉多摩川,大塚,1,47,55,35.6272844,139.5737096
小田急線,5.7,登戸,大塚,1,34,42,35.6207662,139.5700976
小田急線,5.2,向ヶ丘遊園,大塚,1,44,52,35.6171694,139.5645675
小田急線,4.5,生田,大塚,1,55,63,35.6150136,139.5422351
小田急線,4.4,読売ランド前,大塚,1,57,65,35.6147668,139.5279379
小田急線,5.0,百合ヶ丘,大塚,1,59,67,35.608963,139.515901
小田急線,5.1,新百合ヶ丘,大塚,1,41,49,35.60344,139.5077543
小田急線,5.0,柿生,大塚,1,65,73,35.5898073,139.4979307
小田急線,4.2,鶴川,大塚,1,68,76,35.5831257,139.4813915
小田急線,4.3,玉川学園前,大塚,1,71,79,35.563495,139.463408
小田急線,4.6,町田,大塚,1,44,52,35.5439695,139.4450788
小田急線,5.2,相模大野,大塚,1,54,62,35.5324566,139.4381701
小田急多摩線,5.1,新百合ヶ丘,大塚,1,41,49,35.60344,139.5077543
小田急多摩線,5.0,五月台,大塚,1,55,63,35.6001505,139.4936716
小田急多摩線,3.9,栗平,大塚,1,58,66,35.6060289,139.4809158
小田急多摩線,4.9,黒川,大塚,3,162,170,35.6131725,139.470803
小田急多摩線,4.9,はるひ野,大塚,1,61,69,35.6188249,139.4646427
小田急多摩線,4.2,小田急永山,大塚,1,64,72,35.629931,139.4480172
小田急多摩線,5.0,小田急多摩センター,大塚,1,63,71,35.625066,139.4245312
小田急多摩線,4.0,唐木田,大塚,1,68,76,35.616626,139.411771
多摩都市モノレール,4.6,多摩センター,大塚,1,67,75,35.62425169999999,139.4232584
多摩都市モノレール,3.9,松が谷,大塚,2,64,72,35.6318078,139.42213
多摩都市モノレール,3.7,大塚・帝京大学,大塚,2,76,84,35.6368975,139.4165036
多摩都市モノレール,3.7,中央大学・明星大学,大塚,2,75,83,35.6419553,139.4085967
多摩都市モノレール,3.0,多摩動物公園,大塚,2,62,70,35.6489944,139.4039394
多摩都市モノレール,3.5,程久保,大塚,2,70,78,35.6552932,139.4108316
多摩都市モノレール,3.7,高幡不動,大塚,1,55,63,35.6621387,139.4132073
多摩都市モノレール,4.0,万願寺,大塚,2,66,74,35.671203,139.420046
多摩都市モノレール,4.4,甲州街道,大塚,2,63,71,35.6783134,139.4094353
多摩都市モノレール,5.0,柴崎体育館,大塚,2,61,69,35.6897342,139.4093141
多摩都市モノレール,5.5,立川南,大塚,1,49,57,35.69614180000001,139.4126105
多摩都市モノレール,5.5,立川北,大塚,1,49,57,35.69950559999999,139.4124342
多摩都市モノレール,5.0,高松,大塚,1,669,677,34.3508968,134.0467094
多摩都市モノレール,4.0,立飛,大塚,2,59,67,35.7143864,139.4171489
多摩都市モノレール,4.3,泉体育館,大塚,2,61,69,35.7188242,139.4195487
多摩都市モノレール,4.3,砂川七番,大塚,2,62,70,35.723392,139.418127
多摩都市モノレール,4.3,玉川上水,大塚,1,54,62,35.731964,139.4183325
多摩都市モノレール,4.7,桜街道,大塚,2,65,73,35.738918,139.416682
多摩都市モノレール,4.4,上北台,大塚,2,67,75,35.7459673,139.4158115
りんかい線,9.3,新木場,大塚,1,42,50,35.6459065,139.8267917
りんかい線,9.6,東雲,大塚,3,786,794,35.6407226,139.8036715
りんかい線,9.5,国際展示場,大塚,1,41,49,35.63451250000001,139.7916346
りんかい線,12.6,東京テレポート,大塚,1,38,46,35.627235,139.7787204
りんかい線,9.1,天王洲アイル,大塚,1,35,43,35.6204405,139.7508021
りんかい線,8.5,品川シーサイド,大塚,1,32,40,35.609715,139.749688
りんかい線,7.9,大井町,大塚,1,29,37,35.6076153,139.7346592
りんかい線,8.2,大崎,大塚,0,27,35,35.6198513,139.7281892
北総線,4.9,京成高砂,大塚,1,34,42,35.7509628,139.8675536
北総線,5.5,新柴又,大塚,1,68,76,35.75114689999999,139.8794192
北総線,5.4,矢切,大塚,1,70,78,35.75729,139.899752
北総線,5.2,北国分,大塚,1,72,80,35.762929,139.913889
北総線,6.4,秋山,大塚,1,74,82,35.7652622,139.9304498
北総線,6.3,東松戸,大塚,1,73,81,35.769929,139.94297
北総線,6.3,松飛台,大塚,1,78,86,35.775317,139.957607
北総線,4.6,大町,大塚,1,80,88,33.2124115,130.1064731
北総線,6.0,新鎌ケ谷,大塚,1,76,84,35.779401,139.998853
北総線,2.8,西白井,大塚,1,92,100,35.784402,140.031767
北総線,2.8,白井,大塚,1,95,103,35.78470799999999,140.05421
北総線,3.2,小室,大塚,1,97,105,35.787014,140.076013
北総線,4.6,千葉ニュータウン中央,大塚,1,83,91,35.8001328,140.1162738
北総線,4.4,印西牧の原,大塚,1,104,112,35.8036433,140.1669324
北総線,4.0,印旛日本医大,大塚,1,89,97,35.787711,140.203364
東京モノレール,10.9,浜松町,大塚,0,27,35,35.6553809,139.7571289
東京モノレール,9.1,天王洲アイル,大塚,1,35,43,35.6204405,139.7508021
東京モノレール,7.5,大井競馬場前,大塚,1,43,51,35.5956475,139.7469415
東京モノレール,7.3,流通センター,大塚,1,45,53,35.581445,139.74916
東京モノレール,6.6,昭和島,大塚,1,47,55,35.570682,139.7498986
東京モノレール,7.4,整備場,大塚,1,52,60,35.5551801,139.7534099
東京モノレール,7.3,天空橋,大塚,1,53,61,35.548032,139.754661
東京モノレール,4.2,羽田空港第３ターミナル,大塚,1,46,54,35.5446472,139.7677877
東京モノレール,5.1,新整備場,大塚,1,58,66,35.5428648,139.7872944
東京モノレール,4.0,羽田空港第１ターミナル,大塚,1,50,58,35.5491383,139.7847121
東京モノレール,4.0,羽田空港第２ターミナル,大塚,1,52,60,35.55070020000001,139.7879961
新交通ゆりかもめ,11.4,新橋,大塚,0,26,34,35.666379,139.7583398
新交通ゆりかもめ,11.4,汐留,大塚,0,40,48,35.6628989,139.7599699
新交通ゆりかもめ,13.7,竹芝,大塚,1,36,44,35.65396670000001,139.761914
新交通ゆりかもめ,10.7,日の出,大塚,1,38,46,35.6491608,139.7590728
新交通ゆりかもめ,9.8,芝浦ふ頭,大塚,1,40,48,35.6419362,139.7577675
新交通ゆりかもめ,12.7,お台場海浜公園,大塚,1,46,54,35.6299085,139.7788077
新交通ゆりかもめ,12.6,台場,大塚,1,47,55,35.6259459,139.7714957
新交通ゆりかもめ,4.2,東京国際クルーズターミナル,大塚,1,49,57,35.6214209,139.7730549
新交通ゆりかもめ,4.2,テレコムセンター,大塚,1,51,59,35.6175526,139.7794062
新交通ゆりかもめ,4.0,青海,大塚,1,53,61,35.6246724,139.7811611
新交通ゆりかもめ,4.0,東京ビッグサイト,大塚,1,55,63,35.630275,139.7914821
新交通ゆりかもめ,9.2,有明,大塚,1,46,54,35.6345805,139.79329
新交通ゆりかもめ,8.8,有明テニスの森,大塚,1,50,58,35.6400414,139.7888454
新交通ゆりかもめ,12.8,市場前,大塚,1,48,56,35.6457334,139.785686
新交通ゆりかもめ,12.3,新豊洲,大塚,1,49,57,35.6487318,139.7901697
新交通ゆりかもめ,9.9,豊洲,大塚,1,37,45,35.6537595,139.7954412
埼玉高速鉄道,6.8,赤羽岩淵,大塚,1,22,30,35.783504,139.721821
埼玉高速鉄道,5.5,川口元郷,大塚,1,26,34,35.800392,139.730209
埼玉高速鉄道,5.6,南鳩ヶ谷,大塚,1,28,36,35.8162585,139.7361382
埼玉高速鉄道,5.6,鳩ヶ谷,大塚,1,31,39,35.8309104,139.7360684
埼玉高速鉄道,5.8,新井宿,大塚,1,33,41,35.842748,139.737956
埼玉高速鉄道,6.0,戸塚安行,大塚,1,36,44,35.8586842,139.7536976
埼玉高速鉄道,6.0,東川口,大塚,1,39,47,35.8760773,139.7439577
埼玉高速鉄道,6.0,浦和美園,大塚,1,42,50,35.893687,139.727872
つくばエクスプレス,9.5,秋葉原,大塚,0,17,25,35.698383,139.7730717
つくばエクスプレス,9.0,新御徒町,大塚,0,36,44,35.7069936,139.7819408
つくばエクスプレス,7.5,浅草,大塚,1,24,32,35.7098669,139.7971675
つくばエクスプレス,7.8,南千住,大塚,1,17,25,35.7331617,139.7989223
つくばエクスプレス,7.2,北千住,大塚,1,19,27,35.7496762,139.8053433
つくばエクスプレス,6.3,青井,大塚,1,40,48,35.772368,139.8203769
つくばエクスプレス,5.5,六町,大塚,1,42,50,35.7848987,139.8216325
つくばエクスプレス,6.5,八潮,大塚,1,46,54,35.8078127,139.8448461
つくばエクスプレス,6.4,三郷中央,大塚,1,47,55,35.824115,139.878056
つくばエクスプレス,5.0,南流山,大塚,1,50,58,35.8382182,139.9037128
つくばエクスプレス,6.3,流山セントラルパーク,大塚,1,58,66,35.8544168,139.9152127
つくばエクスプレス,5.6,流山おおたかの森,大塚,1,53,61,35.8719046,139.9252409
つくばエクスプレス,5.4,柏の葉キャンパス,大塚,1,56,64,35.893248,139.952603
つくばエクスプレス,7.3,柏たなか,大塚,1,64,72,35.910947,139.957486
つくばエクスプレス,6.1,守谷,大塚,1,62,70,35.9507158,139.9922001
つくばエクスプレス,5.8,みらい平,大塚,1,67,75,35.9945054,140.0382828
つくばエクスプレス,3.3,みどりの,大塚,1,70,78,36.0299062,140.0561934
つくばエクスプレス,5.0,万博記念公園,大塚,2,489,497,34.806815,135.530025
つくばエクスプレス,4.6,研究学園,大塚,1,76,84,36.082114,140.08237
つくばエクスプレス,4.4,つくば,大塚,1,79,87,36.0821307,140.1114102
成田スカイアクセス,7.5,京成上野,大塚,0,26,34,35.7115602,139.7746488
成田スカイアクセス,7.7,日暮里,大塚,0,9,17,35.7281578,139.7706414
成田スカイアクセス,5.3,青砥,大塚,1,31,39,35.7456437,139.8561328
成田スカイアクセス,4.9,京成高砂,大塚,1,34,42,35.7509628,139.8675536
成田スカイアクセス,6.3,東松戸,大塚,1,73,81,35.769929,139.94297
成田スカイアクセス,6.0,新鎌ケ谷,大塚,1,76,84,35.779401,139.998853
成田スカイアクセス,4.6,千葉ニュータウン中央,大塚,1,83,91,35.8001328,140.1162738
成田スカイアクセス,4.0,印旛日本医大,大塚,1,89,97,35.787711,140.203364
成田スカイアクセス,2.6,成田湯川,大塚,1,95,103,35.7995708,140.2911972
成田スカイアクセス,4.4,空港第２ビル,大塚,1,58,66,35.7731182,140.3871838
成田スカイアクセス,5.8,成田空港,大塚,1,62,70,35.7648331,140.3860192
東急こどもの国線,5.5,長津田,大塚,1,58,66,35.5319546,139.4943049
東急こどもの国線,4.7,恩田,大塚,2,69,77,35.5456004,139.4921258
東急こどもの国線,4.3,こどもの国,大塚,2,72,80,35.558218,139.486656
東急新横浜線,6.5,新横浜,大塚,1,50,58,35.5076585,139.6175553
東急新横浜線,6.2,新綱島,大塚,1,49,57,35.536071,139.6361167
東急新横浜線,6.0,日吉,大塚,1,49,57,35.553449,139.6470623
ＪＲ根岸線,6.8,横浜,大塚,1,47,55,35.46598110000001,139.622062
ＪＲ根岸線,6.8,桜木町,大塚,1,66,74,35.4509136,139.6310595
ＪＲ根岸線,6.7,関内,大塚,1,69,77,35.4451803,139.6356297
ＪＲ根岸線,6.2,石川町,大塚,1,70,78,35.4387746,139.6430494
ＪＲ根岸線,5.2,山手,大塚,1,73,81,35.42686,139.6463741
ＪＲ根岸線,4.0,根岸,大塚,1,75,83,35.415819,139.6350457
ＪＲ根岸線,3.9,磯子,大塚,1,78,86,35.3998639,139.6179011
ＪＲ根岸線,4.2,新杉田,大塚,1,81,89,35.3867269,139.619549
ＪＲ根岸線,3.9,洋光台,大塚,1,84,92,35.378769,139.597042
ＪＲ根岸線,4.5,港南台,大塚,1,87,95,35.37513,139.576405
ＪＲ根岸線,5.0,本郷台,大塚,1,90,98,35.3674373,139.5502526
ＪＲ根岸線,5.5,大船,大塚,1,65,73,35.3540475,139.5312989
ＪＲ鶴見線,5.9,鶴見,大塚,1,54,62,35.5080356,139.6762625
ＪＲ鶴見線,5.6,国道,大塚,2,60,68,35.50077479999999,139.6756958
ＪＲ鶴見線,4.8,鶴見小野,大塚,2,62,70,35.497344,139.6809751
ＪＲ鶴見線,5.4,弁天橋,大塚,2,64,72,35.4959749,139.6897665
ＪＲ鶴見線,5.0,浅野,大塚,2,66,74,35.4974723,139.6960747
ＪＲ鶴見線,4.2,新芝浦,大塚,2,68,76,35.4918977,139.7001403
ＪＲ鶴見線,5.0,安善,大塚,2,66,74,35.4996489,139.7005832
ＪＲ鶴見線,4.2,大川,大塚,2,70,78,35.4955801,139.7110847
ＪＲ鶴見線,6.6,武蔵白石,大塚,2,68,76,35.5018412,139.7064449
ＪＲ鶴見線,5.5,浜川崎,大塚,2,83,91,35.5102284,139.7138465
ＪＲ鶴見線,5.5,昭和,大塚,2,75,83,35.5065356,139.7240566
ＪＲ鶴見線,4.2,扇町,大塚,3,213,221,34.7037154,135.5108915
ＪＲ御殿場線,4.0,谷峨,大塚,2,121,129,35.3655541,139.0385285
ＪＲ御殿場線,4.0,山北,大塚,2,112,120,35.3609955,139.0799411
ＪＲ御殿場線,4.0,東山北,大塚,2,108,116,35.3572024,139.1081397
ＪＲ御殿場線,3.2,松田,大塚,1,99,107,35.346822,139.1375478
ＪＲ御殿場線,3.2,相模金子,大塚,2,114,122,35.3338672,139.1504616
ＪＲ御殿場線,2.9,上大井,大塚,2,112,120,35.3223391,139.1632941
ＪＲ御殿場線,4.1,下曽我,大塚,2,108,116,35.3038915,139.1833416
ＪＲ御殿場線,4.5,国府津,大塚,1,106,114,35.281353,139.21494
ＪＲ相模線,5.2,茅ケ崎,大塚,1,88,96,35.3303025,139.4068167
ＪＲ相模線,5.0,北茅ケ崎,大塚,2,94,102,35.3390845,139.4076111
ＪＲ相模線,5.4,香川,大塚,2,95,103,35.3564832,139.399819
ＪＲ相模線,5.6,寒川,大塚,2,90,98,35.3676414,139.3874495
ＪＲ相模線,5.5,宮山,大塚,2,87,95,35.3822738,139.3797415
ＪＲ相模線,3.9,倉見,大塚,2,84,92,35.39495280000001,139.3785732
ＪＲ相模線,3.6,門沢橋,大塚,2,81,89,35.4065625,139.3801704
ＪＲ相模線,4.4,社家,大塚,2,79,87,35.4207597,139.3774321
ＪＲ相模線,5.4,厚木,大塚,1,102,110,35.4433795,139.3784274
ＪＲ相模線,5.6,海老名,大塚,1,55,63,35.4525691,139.3909752
ＪＲ相模線,4.3,入谷,大塚,1,22,30,35.7208778,139.7846947
ＪＲ相模線,3.9,相武台下,大塚,2,82,90,35.492778,139.386306
ＪＲ相模線,2.9,下溝,大塚,2,82,90,35.5181537,139.3804993
ＪＲ相模線,3.6,原当麻,大塚,2,79,87,35.5292125,139.3751572
ＪＲ相模線,3.0,番田,大塚,2,76,84,35.5453633,139.362987
ＪＲ相模線,3.2,上溝,大塚,2,74,82,35.5577463,139.3631973
ＪＲ相模線,3.9,南橋本,大塚,2,70,78,35.5801949,139.352503
ＪＲ相模線,4.1,橋本,大塚,1,62,70,35.5948639,139.3449224
京急大師線,6.8,京急川崎,大塚,1,48,56,35.5329877,139.7008715
京急大師線,6.6,港町,大塚,2,53,61,35.5349,139.712567
京急大師線,6.8,鈴木町,大塚,2,55,63,35.5353076,139.7202714
京急大師線,6.4,川崎大師,大塚,2,56,64,35.535681,139.7261452
京急大師線,6.2,東門前,大塚,2,58,66,35.5367374,139.734725
京急大師線,5.7,大師橋,大塚,2,59,67,35.5367,139.7408592
京急大師線,5.0,小島新田,大塚,2,61,69,35.5347732,139.7479391
京急逗子線,5.0,金沢八景,大塚,1,78,86,35.3312442,139.6202471
京急逗子線,4.7,六浦,大塚,2,83,91,35.322581,139.611259
京急逗子線,7.2,逗子・葉山,大塚,1,93,101,35.2959112,139.5812162
京急久里浜線,4.2,堀ノ内,大塚,1,92,100,35.2635239,139.686708
京急久里浜線,4.0,新大津,大塚,1,93,101,35.2566271,139.689877
京急久里浜線,3.5,北久里浜,大塚,1,95,103,35.249091,139.686346
京急久里浜線,4.6,京急久里浜,大塚,1,98,106,35.2315701,139.7022359
京急久里浜線,5.4,ＹＲＰ野比,大塚,1,105,113,35.212568,139.685264
京急久里浜線,5.0,京急長沢,大塚,1,107,115,35.2055645,139.6741823
京急久里浜線,4.9,津久井浜,大塚,1,109,117,35.1986888,139.6657369
京急久里浜線,2.6,三浦海岸,大塚,1,111,119,35.1880928,139.6533044
京急久里浜線,4.8,三崎口,大塚,1,113,121,35.178209,139.633353
小田急小田原線,5.2,相模大野,大塚,1,54,62,35.5324566,139.4381701
小田急小田原線,3.4,小田急相模原,大塚,1,85,93,35.5151912,139.4226534
小田急小田原線,3.0,相武台前,大塚,1,88,96,35.4991495,139.4084055
小田急小田原線,4.3,座間,大塚,1,91,99,35.480919,139.399888
小田急小田原線,5.6,海老名,大塚,1,55,63,35.4525691,139.3909752
小田急小田原線,5.4,厚木,大塚,1,102,110,35.4433795,139.3784274
小田急小田原線,4.6,本厚木,大塚,1,60,68,35.4394083,139.3644221
小田急小田原線,4.5,愛甲石田,大塚,1,70,78,35.417605,139.3439017
小田急小田原線,4.5,伊勢原,大塚,1,73,81,35.3960371,139.3135935
小田急小田原線,4.6,鶴巻温泉,大塚,1,77,85,35.3811517,139.2778559
小田急小田原線,3.7,東海大学前,大塚,1,79,87,35.372872,139.270904
小田急小田原線,3.0,秦野,大塚,1,75,83,35.3702076,139.2257829
小田急小田原線,3.0,渋沢,大塚,1,89,97,35.3741686,139.1845616
小田急小田原線,3.8,新松田,大塚,1,96,104,35.344594,139.139444
小田急小田原線,4.9,開成,大塚,1,98,106,35.326485,139.135806
小田急小田原線,3.7,栢山,大塚,2,94,102,35.310626,139.142584
小田急小田原線,4.7,富水,大塚,2,92,100,35.2962144,139.1455158
小田急小田原線,4.2,螢田,大塚,2,90,98,35.2850544,139.1519914
小田急小田原線,4.8,足柄,大塚,2,88,96,35.2721651,139.1545376
小田急小田原線,5.3,小田原,大塚,1,67,75,35.2564449,139.1553932
小田急江ノ島線,5.2,相模大野,大塚,1,54,62,35.5324566,139.4381701
小田急江ノ島線,4.1,東林間,大塚,2,59,67,35.52051489999999,139.4389007
小田急江ノ島線,4.0,中央林間,大塚,1,59,67,35.5080279,139.4441058
小田急江ノ島線,3.5,南林間,大塚,2,65,73,35.4957294,139.447992
小田急江ノ島線,3.5,鶴間,大塚,2,67,75,35.4902148,139.4508226
小田急江ノ島線,4.1,大和,大塚,1,63,71,35.4698305,139.4614634
小田急江ノ島線,3.8,桜ヶ丘,大塚,2,70,78,35.4505747,139.4657593
小田急江ノ島線,4.1,高座渋谷,大塚,2,73,81,35.4321788,139.464706
小田急江ノ島線,5.8,長後,大塚,2,76,84,35.4125215,139.4654723
小田急江ノ島線,6.0,湘南台,大塚,1,70,78,35.3963123,139.4664926
小田急江ノ島線,5.7,六会日大前,大塚,2,75,83,35.38350399999999,139.4708432
小田急江ノ島線,5.2,善行,大塚,2,78,86,35.36224,139.473304
小田急江ノ島線,5.6,藤沢本町,大塚,2,77,85,35.3479933,139.4762733
小田急江ノ島線,5.9,藤沢,大塚,1,76,84,35.3388984,139.4874695
小田急江ノ島線,6.3,本鵠沼,大塚,2,83,91,35.3307868,139.4748692
小田急江ノ島線,6.3,鵠沼海岸,大塚,2,85,93,35.3207914,139.4710712
小田急江ノ島線,6.7,片瀬江ノ島,大塚,2,87,95,35.3087721,139.4834867
相鉄本線,6.8,横浜,大塚,1,47,55,35.46598110000001,139.622062
相鉄本線,6.0,平沼橋,大塚,2,62,70,35.4595591,139.6162066
相鉄本線,5.9,西横浜,大塚,2,64,72,35.4534061,139.608495
相鉄本線,5.2,天王町,大塚,2,66,74,35.4539572,139.6028281
相鉄本線,4.5,星川,大塚,2,64,72,35.458881,139.5947656
相鉄本線,4.5,和田町,大塚,2,70,78,35.4635684,139.5868889
相鉄本線,4.3,上星川,大塚,2,72,80,35.467286,139.580429
相鉄本線,4.5,西谷,大塚,1,59,67,35.4780848,139.5656182
相鉄本線,4.7,鶴ケ峰,大塚,1,63,71,35.4749169,139.5492277
相鉄本線,4.6,二俣川,大塚,1,65,73,35.4635766,139.5323099
相鉄本線,4.0,希望ケ丘,大塚,1,73,81,35.4604235,139.5141563
相鉄本線,3.9,三ツ境,大塚,1,75,83,35.4677563,139.5027413
相鉄本線,4.0,瀬谷,大塚,1,77,85,35.47031390000001,139.4824961
相鉄本線,4.1,大和,大塚,1,63,71,35.4698305,139.4614634
相鉄本線,4.1,相模大塚,大塚,1,83,91,35.470563,139.4408415
相鉄本線,4.0,さがみ野,大塚,1,85,93,35.4715394,139.4285244
相鉄本線,4.5,かしわ台,大塚,1,87,95,35.4666958,139.4151649
相鉄本線,5.6,海老名,大塚,1,55,63,35.4525691,139.3909752
相鉄いずみ野線,4.6,二俣川,大塚,1,65,73,35.4635766,139.5323099
相鉄いずみ野線,4.6,南万騎が原,大塚,1,84,92,35.45253599999999,139.526351
相鉄いずみ野線,6.2,緑園都市,大塚,1,86,94,35.4395193,139.5219504
相鉄いずみ野線,6.2,弥生台,大塚,1,89,97,35.4299397,139.5064623
相鉄いずみ野線,5.0,いずみ野,大塚,1,91,99,35.429455,139.494993
相鉄いずみ野線,6.4,いずみ中央,大塚,1,93,101,35.4152459,139.4872587
相鉄いずみ野線,5.0,ゆめが丘,大塚,1,95,103,35.4056754,139.4824202
相鉄いずみ野線,6.0,湘南台,大塚,1,70,78,35.3963123,139.4664926
相鉄新横浜線,6.5,新横浜,大塚,1,50,58,35.5076585,139.6175553
相鉄新横浜線,3.9,羽沢横浜国大,大塚,1,55,63,35.48117,139.5860839
相鉄新横浜線,4.5,西谷,大塚,1,59,67,35.4780848,139.5656182
ブルーライン,6.3,あざみ野,大塚,1,48,56,35.5685796,139.5534552
ブルーライン,6.0,中川,大塚,2,219,227,35.5629773,139.5697136
ブルーライン,7.5,センター北,大塚,2,61,69,35.553138,139.578482
ブルーライン,7.4,センター南,大塚,2,63,71,35.5455828,139.5745099
ブルーライン,6.4,仲町台,大塚,2,65,73,35.5353086,139.5896081
ブルーライン,6.4,新羽,大塚,2,62,70,35.527475,139.612119
ブルーライン,7.4,北新横浜,大塚,2,61,69,35.519226,139.612813
ブルーライン,6.5,新横浜,大塚,1,50,58,35.5076585,139.6175553
ブルーライン,5.6,岸根公園,大塚,2,62,70,35.4965468,139.6171984
ブルーライン,4.6,片倉町,大塚,2,61,69,35.489951,139.6064261
ブルーライン,5.0,三ツ沢上町,大塚,2,58,66,35.4764874,139.6046976
ブルーライン,5.9,三ツ沢下町,大塚,2,56,64,35.4765007,139.6150268
ブルーライン,6.8,横浜,大塚,1,47,55,35.46598110000001,139.622062
ブルーライン,6.6,高島町,大塚,2,59,67,35.458788,139.623537
ブルーライン,6.8,桜木町,大塚,1,66,74,35.4509136,139.6310595
ブルーライン,6.7,関内,大塚,1,69,77,35.4451803,139.6356297
ブルーライン,6.0,伊勢佐木長者町,大塚,2,65,73,35.4411456,139.6329835
ブルーライン,5.4,阪東橋,大塚,2,67,75,35.437596,139.625177
ブルーライン,5.3,吉野町,大塚,2,68,76,35.4353957,139.6184715
ブルーライン,5.2,蒔田,大塚,2,70,78,35.429902,139.609956
ブルーライン,5.4,弘明寺,大塚,2,72,80,35.4243856,139.5968031
ブルーライン,5.3,上大岡,大塚,1,68,76,35.4091218,139.5966291
ブルーライン,5.4,港南中央,大塚,2,74,82,35.4010785,139.5908585
ブルーライン,5.2,上永谷,大塚,2,71,79,35.401349,139.572766
ブルーライン,4.8,下永谷,大塚,2,69,77,35.4026259,139.5591115
ブルーライン,5.1,舞岡,大塚,2,68,76,35.4025543,139.5512281
ブルーライン,5.1,戸塚,大塚,1,60,68,35.40076639999999,139.5342039
ブルーライン,5.2,踊場,大塚,2,68,76,35.4055836,139.5187107
ブルーライン,4.8,中田,大塚,2,537,545,35.4111582,139.511299
ブルーライン,5.9,立場,大塚,2,72,80,35.4144844,139.5009935
ブルーライン,6.5,下飯田,大塚,2,75,83,35.4034517,139.4831672
ブルーライン,6.0,湘南台,大塚,1,70,78,35.3963123,139.4664926
グリーンライン,5.3,中山,大塚,2,64,72,35.5148115,139.53935
グリーンライン,6.2,川和町,大塚,2,72,80,35.5284388,139.5492424
グリーンライン,6.7,都筑ふれあいの丘,大塚,2,69,77,35.5365677,139.5613048
グリーンライン,7.4,センター南,大塚,2,63,71,35.5455828,139.5745099
グリーンライン,7.5,センター北,大塚,2,61,69,35.553138,139.578482
グリーンライン,7.2,北山田,大塚,3,472,480,35.560915,139.59273
グリーンライン,7.1,東山田,大塚,2,60,68,35.554194,139.60484
グリーンライン,6.2,高田,大塚,4,310,318,37.1151574,138.2422264
グリーンライン,6.0,日吉本町,大塚,2,55,63,35.550036,139.6336133
グリーンライン,6.0,日吉,大塚,1,49,57,35.553449,139.6470623
みなとみらい線,6.8,横浜,大塚,1,47,55,35.46598110000001,139.622062
みなとみらい線,8.0,新高島,大塚,1,78,86,35.462038,139.626731
みなとみらい線,7.4,みなとみらい,大塚,1,61,69,35.4573889,139.6327216
みなとみらい線,7.7,馬車道,大塚,1,68,76,35.4501774,139.636271
みなとみらい線,7.1,日本大通り,大塚,1,69,77,35.4468153,139.6425887
みなとみらい線,6.5,元町・中華街,大塚,1,65,73,35.4427858,139.6499956
シーサイドライン,4.2,新杉田,大塚,1,81,89,35.3867269,139.619549
シーサイドライン,4.8,南部市場,大塚,2,96,104,35.380158,139.633206
シーサイドライン,7.6,鳥浜,大塚,2,98,106,35.3771188,139.641745
シーサイドライン,5.3,並木北,大塚,2,100,108,35.3719099,139.6426979
シーサイドライン,4.7,並木中央,大塚,2,102,110,35.3654381,139.6429557
シーサイドライン,4.1,幸浦,大塚,2,104,112,35.3584023,139.6437267
シーサイドライン,3.0,産業振興センター,大塚,2,104,112,35.3534409,139.6463012
シーサイドライン,4.2,福浦,大塚,2,102,110,35.3496615,139.6485492
シーサイドライン,5.3,市大医学部,大塚,2,100,108,35.3439584,139.6501483
シーサイドライン,5.0,八景島,大塚,2,97,105,35.3408344,139.6408293
シーサイドライン,5.0,海の公園柴口,大塚,2,95,103,35.3421219,139.6359027
シーサイドライン,5.5,海の公園南口,大塚,2,93,101,35.3372071,139.632055
シーサイドライン,4.9,野島公園,大塚,2,91,99,35.3305681,139.6315421
シーサイドライン,5.0,金沢八景,大塚,1,78,86,35.3312442,139.6202471
江ノ島電鉄線,5.9,藤沢,大塚,1,76,84,35.3388984,139.4874695
江ノ島電鉄線,6.2,石上,大塚,2,74,82,35.3324359,139.4856054
江ノ島電鉄線,6.3,柳小路,大塚,2,76,84,35.3274127,139.4851832
江ノ島電鉄線,6.3,鵠沼,大塚,2,77,85,35.3211987,139.482552
江ノ島電鉄線,6.7,湘南海岸公園,大塚,2,81,89,35.3150889,139.4834851
江ノ島電鉄線,6.7,江ノ島,大塚,2,88,96,35.3110477,139.4873844
江ノ島電鉄線,4.5,腰越,大塚,2,88,96,35.3084036,139.4931705
