line,station,price
湘南新宿ライン高海,二宮,2.7
湘南新宿ライン高海,国府津,4.5
湘南新宿ライン高海,鴨宮,4.4
湘南新宿ライン高海,小田原,5.3
東海道新幹線,東京,9.3
東海道新幹線,品川,9.1
東海道新幹線,新横浜,6.5
東海道新幹線,小田原,5.3
上越新幹線,東京,9.3
上越新幹線,上野,8.2
上越新幹線,大宮,6.5
上越新幹線,熊谷,3.3
上越新幹線,本庄早稲田,3.2
上越新幹線,高崎,4.5
上越新幹線,上毛高原,4.0
北陸新幹線,東京,9.3
北陸新幹線,上野,8.2
北陸新幹線,大宮,6.5
北陸新幹線,熊谷,3.3
北陸新幹線,本庄早稲田,3.2
北陸新幹線,高崎,4.5
北陸新幹線,安中榛名,3.7
東北新幹線,東京,9.3
東北新幹線,上野,8.2
東北新幹線,大宮,6.5
東北新幹線,小山,2.8
東北新幹線,宇都宮,4.4
東京メトロ銀座線,渋谷,11.0
東京メトロ銀座線,表参道,11.9
東京メトロ銀座線,外苑前,10.0
東京メトロ銀座線,青山一丁目,9.5
東京メトロ銀座線,赤坂見附,13.6
東京メトロ銀座線,溜池山王,12.8
東京メトロ銀座線,虎ノ門,11.5
東京メトロ銀座線,新橋,11.4
東京メトロ銀座線,銀座,11.1
東京メトロ銀座線,京橋,10.0
東京メトロ銀座線,日本橋,9.4
東京メトロ銀座線,三越前,9.6
東京メトロ銀座線,神田,10.1
東京メトロ銀座線,末広町,10.3
東京メトロ銀座線,上野広小路,10.0
東京メトロ銀座線,上野,8.2
東京メトロ銀座線,稲荷町,8.5
東京メトロ銀座線,田原町,8.5
東京メトロ銀座線,浅草,8.2
東京メトロ丸ノ内線,池袋,7.3
東京メトロ丸ノ内線,新大塚,7.8
東京メトロ丸ノ内線,茗荷谷,8.0
東京メトロ丸ノ内線,後楽園,8.8
東京メトロ丸ノ内線,本郷三丁目,8.5
東京メトロ丸ノ内線,御茶ノ水,9.2
東京メトロ丸ノ内線,淡路町,10.7
東京メトロ丸ノ内線,大手町,12.2
東京メトロ丸ノ内線,東京,9.3
東京メトロ丸ノ内線,銀座,11.1
東京メトロ丸ノ内線,霞ケ関,11.1
東京メトロ丸ノ内線,国会議事堂前,11.1
東京メトロ丸ノ内線,赤坂見附,13.6
東京メトロ丸ノ内線,四ツ谷,10.0
東京メトロ丸ノ内線,四谷三丁目,9.1
東京メトロ丸ノ内線,新宿御苑前,9.4
東京メトロ丸ノ内線,新宿三丁目,9.2
東京メトロ丸ノ内線,新宿,8.2
東京メトロ丸ノ内線,西新宿,7.9
東京メトロ丸ノ内線,中野坂上,7.5
東京メトロ丸ノ内線,中野新橋,7.3
東京メトロ丸ノ内線,中野富士見町,6.8
東京メトロ丸ノ内線,方南町,6.7
東京メトロ丸ノ内線,新中野,7.5
東京メトロ丸ノ内線,東高円寺,7.0
東京メトロ丸ノ内線,新高円寺,7.0
東京メトロ丸ノ内線,南阿佐ケ谷,6.8
東京メトロ丸ノ内線,荻窪,6.6
東京メトロ日比谷線,中目黒,9.5
東京メトロ日比谷線,恵比寿,11.0
東京メトロ日比谷線,広尾,11.3
東京メトロ日比谷線,六本木,11.7
東京メトロ日比谷線,神谷町,11.9
東京メトロ日比谷線,虎ノ門ヒルズ,11.8
東京メトロ日比谷線,霞ケ関,11.1
東京メトロ日比谷線,日比谷,8.6
東京メトロ日比谷線,銀座,11.1
東京メトロ日比谷線,東銀座,10.7
東京メトロ日比谷線,築地,9.8
東京メトロ日比谷線,八丁堀,10.3
東京メトロ日比谷線,茅場町,9.7
東京メトロ日比谷線,人形町,9.6
東京メトロ日比谷線,小伝馬町,9.5
東京メトロ日比谷線,秋葉原,9.5
東京メトロ日比谷線,仲御徒町,9.9
東京メトロ日比谷線,上野,8.2
東京メトロ日比谷線,入谷,7.7
東京メトロ日比谷線,三ノ輪,7.7
東京メトロ日比谷線,南千住,7.8
東京メトロ日比谷線,北千住,7.2
東京メトロ東西線,中野,7.2
東京メトロ東西線,落合,7.3
東京メトロ東西線,高田馬場,7.6
東京メトロ東西線,早稲田,7.6
東京メトロ東西線,神楽坂,8.6
東京メトロ東西線,飯田橋,9.6
東京メトロ東西線,九段下,10.5
東京メトロ東西線,竹橋,10.9
東京メトロ東西線,大手町,12.2
東京メトロ東西線,日本橋,9.4
東京メトロ東西線,茅場町,9.7
東京メトロ東西線,門前仲町,8.8
東京メトロ東西線,木場,8.8
東京メトロ東西線,東陽町,8.5
東京メトロ東西線,南砂町,7.8
東京メトロ東西線,西葛西,5.8
東京メトロ東西線,葛西,5.9
東京メトロ東西線,浦安,5.3
東京メトロ東西線,南行徳,5.2
東京メトロ東西線,行徳,5.1
東京メトロ東西線,妙典,5.6
東京メトロ東西線,原木中山,5.3
東京メトロ東西線,西船橋,6.1
東京メトロ千代田線,代々木上原,8.5
東京メトロ千代田線,代々木公園,9.7
東京メトロ千代田線,明治神宮前,12.2
東京メトロ千代田線,表参道,11.9
東京メトロ千代田線,乃木坂,10.9
東京メトロ千代田線,赤坂,11.4
東京メトロ千代田線,国会議事堂前,11.1
東京メトロ千代田線,霞ケ関,11.1
東京メトロ千代田線,日比谷,8.6
東京メトロ千代田線,二重橋前,4.0
