line,from,to,trans,min,lat,lng,price,walk_min
JR外房線,長者町,東京,1,102,35.2962435,140.3849794,4.8,2
JR外房線,三門,東京,1,104,35.2823784,140.3915894,4.7,2
JR外房線,浪花,東京,1,113,35.2228904,140.3792606,4.7,2
JR外房線,御宿,東京,0,92,35.18756,140.351431,5.0,2
JR外房線,勝浦,東京,0,98,35.152563,140.311936,5.4,2
JR外房線,鵜原,東京,1,128,35.1411746,140.2789111,4.7,2
JR外房線,上総興津,東京,1,133,35.1372305,140.2509416,4.7,2
JR外房線,安房小湊,東京,1,142,35.128618,140.1897802,4.7,2
JR外房線,安房天津,東京,1,147,35.12575630000001,140.1546999,4.2,2
JR宇都宮線,矢板,東京,1,93,36.8066165,139.9329549,3.8,2
JR宇都宮線,片岡,東京,1,88,36.7545395,139.9455672,3.1,2
JR宇都宮線,蒲須坂,東京,1,83,36.7207656,139.9504293,3.6,2
JR宇都宮線,氏家,東京,1,79,36.6816315,139.9620967,4.5,2
JR宇都宮線,宝積寺,東京,1,73,36.6314759,139.9794978,6.0,2
JR宇都宮線,宇都宮,東京,0,52,36.5590234,139.8984511,6.5,2
JR宇都宮線,雀宮,東京,0,116,36.493823,139.8769105,5.7,2
JR宇都宮線,石橋,東京,2,194,36.4363234,139.8666152,4.8,2
JR宇都宮線,自治医大,東京,0,105,36.3954111,139.8547291,5.2,2
JR宇都宮線,小金井,東京,0,102,36.3743489,139.8420524,5.4,2
JR宇都宮線,小山,東京,0,41,36.3131205,139.8063241,4.8,2
JR宇都宮線,間々田,東京,0,88,36.2577575,139.7612428,5.4,2
JR宇都宮線,野木,東京,0,84,36.2299543,139.7347184,4.5,2
JR宇都宮線,古河,東京,0,79,36.194597,139.709555,4.3,2
JR宇都宮線,栗橋,東京,0,73,36.1367718,139.6942492,5.3,2
JR宇都宮線,東鷲宮,東京,0,67,36.0894695,139.6791581,4.9,2
JR宇都宮線,久喜,東京,0,63,36.0659584,139.6776327,5.1,2
JR宇都宮線,新白岡,東京,0,60,36.0387413,139.6721114,6.5,2
JR宇都宮線,白岡,東京,0,56,36.0387413,139.6721114,6.5,2
JR宇都宮線,蓮田,東京,0,51,35.981286,139.653069,5.8,2
JR宇都宮線,東大宮,東京,0,47,35.9487549,139.6402863,6.3,2
JR宇都宮線,土呂,東京,0,43,35.9318741,139.6321561,7.5,2
JR宇都宮線,さいたま新都心,東京,0,33,35.893795,139.633741,11.0,2
JR宇都宮線,浦和,東京,0,28,35.8587283,139.6573784,10.3,2
JR宇都宮線,赤羽,東京,0,18,35.7776951,139.7205691,12.0,2
JR宇都宮線,尾久,東京,0,12,35.746768,139.7546,11.0,2
JR宇都宮線,上野,東京,0,5,35.7141672,139.7774091,15.5,2
JR山手線,大崎,東京,0,17,35.6198513,139.7281892,16.8,2
JR山手線,五反田,東京,0,20,35.6261591,139.7236022,17.8,2
JR山手線,目黒,東京,0,22,35.63391319999999,139.7155561,19.0,2
JR山手線,恵比寿,東京,0,25,35.6467145,139.7100818,21.6,2
JR山手線,渋谷,東京,0,27,35.6580339,139.7016358,22.3,2
JR山手線,原宿,東京,0,29,35.6700901,139.7024662,23.5,2
JR山手線,代々木,東京,0,33,35.683033,139.7020555,18.5,2
JR山手線,新宿,東京,0,13,35.6896067,139.7005713,18.9,2
JR山手線,新大久保,東京,0,33,35.7012459,139.7002258,15.4,2
JR山手線,高田馬場,東京,0,26,35.7125654,139.7038615,14.5,2
JR山手線,目白,東京,0,29,35.7212199,139.7066115,14.5,2
JR山手線,池袋,東京,0,18,35.7295028,139.7109001,13.9,2
JR山手線,大塚,東京,0,23,35.7317124,139.7285029,14.2,2
JR山手線,巣鴨,東京,0,21,35.7334192,139.7392848,13.8,2
JR山手線,駒込,東京,0,20,35.7365665,139.7470098,13.7,2
JR山手線,田端,東京,0,17,35.7381581,139.7608154,11.4,2
JR山手線,西日暮里,東京,0,15,35.7324125,139.7677967,12.0,2
JR山手線,日暮里,東京,0,9,35.7324125,139.7677967,12.0,2
JR山手線,鶯谷,東京,0,11,35.7214573,139.7780133,13.4,2
