line,from,to,trans,min,lat,lng,price,walk_min
JR南武線,稲田堤,大塚,1,61,35.6334204,139.5356629,8.7,8
JR南武線,中野島,大塚,2,47,35.6301215,139.5500898,8.5,8
JR南武線,登戸,大塚,1,37,35.6207662,139.5700976,10.4,8
JR南武線,宿河原,大塚,2,48,35.6153801,139.5797295,9.8,8
JR南武線,久地,大塚,2,50,35.6106071,139.5925028,9.5,8
JR南武線,津田山,大塚,2,52,35.6036047,139.6007276,10.2,8
JR南武線,武蔵溝ノ口,大塚,1,51,35.5993971,139.6105195,11.2,8
JR南武線,武蔵新城,大塚,2,50,35.58718,139.6298424,10.0,8
JR南武線,武蔵中原,大塚,2,48,35.5807143,139.642107,10.4,8
JR南武線,武蔵小杉,大塚,1,35,35.5766335,139.659466,12.0,8
JR南武線,向河原,大塚,2,45,35.5721934,139.6672787,12.0,8
JR南武線,平間,大塚,2,47,35.5605559,139.6710844,10.7,8
JR南武線,鹿島田,大塚,1,47,35.5512456,139.6751584,10.0,8
JR南武線,矢向,大塚,2,51,35.5389245,139.6804314,10.2,8
JR南武線,尻手,大塚,2,50,35.5311934,139.6844966,10.4,8
JR南武線,川崎,大塚,1,45,35.5313654,139.696889,10.0,8
JR埼京線,北与野,大塚,1,45,35.8907795,139.6286808,10.4,8
JR埼京線,与野本町,大塚,1,43,35.88088,139.62602,8.2,8
JR埼京線,南与野,大塚,1,41,35.8674942,139.6311953,8.3,8
JR埼京線,中浦和,大塚,1,39,35.8538,139.637353,8.8,8
JR埼京線,武蔵浦和,大塚,1,27,35.84595729999999,139.6476293,8.9,8
JR埼京線,北戸田,大塚,1,29,35.827581,139.660269,8.3,8
JR埼京線,戸田公園,大塚,1,24,35.8080807,139.6780402,8.5,8
JR埼京線,浮間舟渡,大塚,1,21,35.7912024,139.6914026,9.3,8
JR埼京線,北赤羽,大塚,1,19,35.7866831,139.706194,10.3,8
JR埼京線,赤羽,大塚,1,17,35.7866831,139.706194,10.3,8
JR埼京線,十条,大塚,1,13,35.760257,139.7222387,11.4,8
JR埼京線,板橋,大塚,1,11,35.7454959,139.7197748,12.1,8
JR埼京線,池袋,大塚,0,3,35.7295028,139.7109001,13.9,8
JR埼京線,新宿,大塚,0,11,35.6896067,139.7005713,18.9,8
JR埼京線,渋谷,大塚,0,18,35.6580339,139.7016358,22.3,8
JR埼京線,恵比寿,大塚,0,21,35.6467145,139.7100818,21.6,8
JR埼京線,大崎,大塚,0,28,35.6198513,139.7281892,16.8,8
JR埼京線,西大井,大塚,1,30,35.60179189999999,139.7218021,13.9,8
JR埼京線,武蔵小杉,大塚,1,35,35.5766335,139.659466,12.0,8
JR埼京線,羽沢横浜国大,大塚,1,56,35.48117,139.5860839,8.0,8
JR外房線,千葉,大塚,1,74,35.6129259,140.1134781,8.1,8
JR外房線,本千葉,大塚,1,80,35.6018503,140.1207196,7.5,8
JR外房線,蘇我,大塚,1,78,35.5814199,140.1311605,7.5,8
JR外房線,鎌取,大塚,1,89,35.5626526,140.1787359,7.0,8
JR外房線,誉田,大塚,1,93,35.54700589999999,140.2138166,6.7,8
JR外房線,土気,大塚,1,88,35.530742,140.269841,5.8,8
JR外房線,大網,大塚,1,93,35.522522,140.311032,4.8,8
JR外房線,永田,大塚,1,25,35.5026351,140.3110883,4.6,8
JR外房線,本納,大塚,1,106,35.482054,140.307534,5.1,8
JR外房線,新茂原,大塚,1,109,35.4494741,140.2996748,4.8,8
JR外房線,茂原,大塚,1,101,35.4494741,140.2996748,4.8,8
JR外房線,八積,大塚,1,117,35.4040082,140.3453672,4.5,8
JR外房線,上総一ノ宮,大塚,1,108,35.3736839,140.3650207,5.9,8
JR外房線,東浪見,大塚,2,130,35.34714170000001,140.376705,5.0,8
JR外房線,太東,大塚,2,134,35.3201019,140.3812565,4.7,8
JR外房線,長者町,大塚,2,135,35.2962435,140.3849794,4.8,8
JR外房線,三門,大塚,2,138,35.2823784,140.3915894,4.7,8
JR外房線,浪花,大塚,2,148,35.2228904,140.3792606,4.7,8
JR外房線,御宿,大塚,1,127,35.18756,140.351431,5.0,8
JR外房線,勝浦,大塚,1,133,35.152563,140.311936,5.4,8
JR外房線,鵜原,大塚,2,163,35.1411746,140.2789111,4.7,8
JR外房線,上総興津,大塚,2,168,35.1372305,140.2509416,4.7,8
JR外房線,安房小湊,大塚,2,177,35.128618,140.1897802,4.7,8
JR外房線,安房天津,大塚,2,182,35.12575630000001,140.1546999,4.2,8
JR宇都宮線,矢板,大塚,2,116,36.8066165,139.9329549,3.8,8
JR宇都宮線,片岡,大塚,2,110,36.7545395,139.9455672,3.1,8
JR宇都宮線,蒲須坂,大塚,2,106,36.7207656,139.9504293,3.6,8
JR宇都宮線,氏家,大塚,2,101,36.6816315,139.9620967,4.5,8
JR宇都宮線,宝積寺,大塚,2,96,36.6314759,139.9794978,6.0,8
JR宇都宮線,宇都宮,大塚,1,77,36.5590234,139.8984511,6.5,8
JR宇都宮線,雀宮,大塚,1,116,36.493823,139.8769105,5.7,8
JR宇都宮線,石橋,大塚,3,235,36.4363234,139.8666152,4.8,8
JR宇都宮線,自治医大,大塚,1,106,36.3954111,139.8547291,5.2,8
JR宇都宮線,小金井,大塚,1,102,36.3743489,139.8420524,5.4,8
JR宇都宮線,小山,大塚,1,66,36.3131205,139.8063241,4.8,8
JR宇都宮線,間々田,大塚,1,91,36.2577575,139.7612428,5.4,8
JR宇都宮線,野木,大塚,1,87,36.2299543,139.7347184,4.5,8
JR宇都宮線,古河,大塚,1,83,36.194597,139.709555,4.3,8
JR宇都宮線,栗橋,大塚,1,76,36.1367718,139.6942492,5.3,8
JR宇都宮線,東鷲宮,大塚,1,71,36.0894695,139.6791581,4.9,8
JR宇都宮線,久喜,大塚,1,67,36.0659584,139.6776327,5.1,8
JR宇都宮線,新白岡,大塚,1,64,36.0387413,139.6721114,6.5,8
JR宇都宮線,白岡,大塚,1,60,36.0387413,139.6721114,6.5,8
JR宇都宮線,蓮田,大塚,1,56,35.981286,139.653069,5.8,8
JR宇都宮線,東大宮,大塚,1,51,35.9487549,139.6402863,6.3,8
JR宇都宮線,土呂,大塚,1,49,35.9318741,139.6321561,7.5,8
JR宇都宮線,さいたま新都心,大塚,1,46,35.893795,139.633741,11.0,8
JR宇都宮線,浦和,大塚,1,32,35.8587283,139.6573784,10.3,8
JR宇都宮線,赤羽,大塚,1,17,35.7776951,139.7205691,12.0,8
JR宇都宮線,尾久,大塚,1,25,35.746768,139.7546,11.0,8
JR宇都宮線,上野,大塚,0,14,35.7141672,139.7774091,15.5,8
JR山手線,大崎,大塚,0,28,35.6198513,139.7281892,16.8,8
JR山手線,五反田,大塚,0,26,35.6261591,139.7236022,17.8,8
JR山手線,目黒,大塚,0,24,35.63391319999999,139.7155561,19.0,8
JR山手線,恵比寿,大塚,0,21,35.6467145,139.7100818,21.6,8
JR山手線,渋谷,大塚,0,18,35.6580339,139.7016358,22.3,8
