line,price,from,to,trans,min
JR東海道線,18.2,品川,大手町,0,23
JR東海道線,10.0,川崎,大手町,0,35
JR東海道線,12.2,横浜,大手町,0,44
JR東海道線,8.3,戸塚,大手町,0,55
JR東海道線,8.5,大船,大手町,0,61
JR東海道線,10.1,藤沢,大手町,0,67
JR東海道線,8.9,辻堂,大手町,0,71
JR東海道線,9.0,茅ケ崎,大手町,0,75
JR東海道線,6.9,平塚,大手町,0,81
JR東海道線,7.3,大磯,大手町,0,86
JR東海道線,4.7,二宮,大手町,0,92
JR東海道線,5.5,国府津,大手町,0,97
JR東海道線,6.5,鴨宮,大手町,0,104
JR東海道線,7.0,小田原,大手町,0,53
JR東海道線,6.7,早川,大手町,0,112
JR東海道線,4.7,根府川,大手町,0,117
JR東海道線,4.3,真鶴,大手町,0,123
JR東海道線,5.8,湯河原,大手町,0,127
JR東金線,4.8,大網,大手町,0,78
JR東金線,4.8,福俵,大手町,0,107
JR東金線,4.5,東金,大手町,0,110
JR東金線,4.5,求名,大手町,0,121
JR東金線,3.9,成東,大手町,0,127
JR根岸線,8.5,大船,大手町,0,61
JR根岸線,7.5,本郷台,大手町,1,71
JR根岸線,7.6,港南台,大手町,1,74
JR根岸線,7.9,洋光台,大手町,0,81
JR根岸線,9.5,新杉田,大手町,0,78
JR根岸線,8.7,磯子,大手町,0,74
JR根岸線,9.0,根岸,大手町,0,71
JR根岸線,9.2,山手,大手町,0,68
JR根岸線,11.2,石川町,大手町,0,66
JR根岸線,12.3,関内,大手町,1,57
JR根岸線,12.2,桜木町,大手町,1,53
JR根岸線,12.2,横浜,大手町,0,44
JR横浜線,8.1,八王子,大手町,0,84
JR横浜線,7.5,片倉,大手町,1,89
JR横浜線,8.0,八王子みなみ野,大手町,1,86
JR横浜線,7.8,相原,大手町,1,82
JR横浜線,7.7,橋本,大手町,1,80
JR横浜線,6.5,相模原,大手町,1,77
JR横浜線,6.8,矢部,大手町,1,74
JR横浜線,6.5,淵野辺,大手町,1,72
JR横浜線,6.7,古淵,大手町,1,69
JR横浜線,8.2,町田,大手町,0,67
JR横浜線,7.5,成瀬,大手町,1,61
JR横浜線,8.3,長津田,大手町,0,60
JR横浜線,8.2,十日市場,大手町,1,55
JR横浜線,8.5,中山,大手町,1,52
JR横浜線,7.7,鴨居,大手町,1,49
JR横浜線,9.4,小机,大手町,1,59
JR横浜線,11.5,新横浜,大手町,0,38
JR横浜線,10.0,菊名,大手町,1,48
JR横浜線,9.7,大口,大手町,1,54
JR横浜線,11.5,東神奈川,大手町,1,49
JR横須賀線,18.8,東京,大手町,0,1
JR横須賀線,22.7,新橋,大手町,0,12
JR横須賀線,18.2,品川,大手町,0,23
JR横須賀線,13.9,西大井,大手町,0,28
JR横須賀線,12.0,武蔵小杉,大手町,0,33
JR横須賀線,10.0,新川崎,大手町,0,37
JR横須賀線,12.2,横浜,大手町,0,44
JR横須賀線,8.8,保土ケ谷,大手町,0,51
JR横須賀線,9.0,東戸塚,大手町,0,55
JR横須賀線,8.3,戸塚,大手町,0,55
JR横須賀線,8.5,大船,大手町,0,61
JR横須賀線,9.9,北鎌倉,大手町,0,69
JR横須賀線,12.2,鎌倉,大手町,0,73
JR横須賀線,10.9,逗子,大手町,0,77
JR横須賀線,10.5,東逗子,大手町,0,85
JR横須賀線,6.9,田浦,大手町,0,89
JR横須賀線,8.6,横須賀,大手町,0,93
JR横須賀線,5.5,衣笠,大手町,0,97
JR横須賀線,6.7,久里浜,大手町,0,103
JR武蔵野線,9.8,府中本町,大手町,1,62
JR武蔵野線,8.5,北府中,大手町,1,70
JR武蔵野線,9.8,西国分寺,大手町,0,64
JR武蔵野線,7.2,新小平,大手町,1,73
JR武蔵野線,7.2,新秋津,大手町,1,65
JR武蔵野線,6.7,東所沢,大手町,1,81
JR武蔵野線,7.6,新座,大手町,1,85
JR武蔵野線,8.3,北朝霞,大手町,1,49
JR武蔵野線,7.4,西浦和,大手町,1,65
JR武蔵野線,8.9,武蔵浦和,大手町,1,47
JR武蔵野線,8.3,南浦和,大手町,0,56
JR武蔵野線,7.0,東浦和,大手町,1,63
JR武蔵野線,8.1,東川口,大手町,1,49
JR武蔵野線,8.0,南越谷,大手町,0,54
JR武蔵野線,6.9,越谷レイクタウン,大手町,1,58
JR武蔵野線,7.1,吉川,大手町,1,55
JR武蔵野線,6.2,吉川美南,大手町,1,53
JR武蔵野線,5.8,新三郷,大手町,1,51
JR武蔵野線,7.9,南流山,大手町,1,41
JR武蔵野線,7.1,新松戸,大手町,0,40
JR武蔵野線,5.6,新八柱,大手町,1,47
JR武蔵野線,8.5,東松戸,大手町,1,38
JR武蔵野線,6.0,市川大野,大手町,0,58
JR武蔵野線,7.0,船橋法典,大手町,1,44
JR武蔵野線,9.7,西船橋,大手町,0,36
JR湘南新宿ライン（宇都宮線・横須賀線）,10.3,浦和,大手町,0,46
JR湘南新宿ライン（宇都宮線・横須賀線）,12.0,赤羽,大手町,0,36
JR湘南新宿ライン（宇都宮線・横須賀線）,13.9,池袋,大手町,0,17
JR湘南新宿ライン（宇都宮線・横須賀線）,18.9,新宿,大手町,0,26
JR湘南新宿ライン（宇都宮線・横須賀線）,22.3,渋谷,大手町,0,17
JR湘南新宿ライン（宇都宮線・横須賀線）,21.6,恵比寿,大手町,0,40
JR湘南新宿ライン（宇都宮線・横須賀線）,16.8,大崎,大手町,0,32
JR湘南新宿ライン（宇都宮線・横須賀線）,12.0,武蔵小杉,大手町,0,33
JR湘南新宿ライン（宇都宮線・横須賀線）,10.0,新川崎,大手町,0,37
JR湘南新宿ライン（宇都宮線・横須賀線）,12.2,横浜,大手町,0,44
JR湘南新宿ライン（高崎線・東海道線）,10.3,浦和,大手町,0,46
JR湘南新宿ライン（高崎線・東海道線）,12.0,赤羽,大手町,0,36
JR湘南新宿ライン（高崎線・東海道線）,13.9,池袋,大手町,0,17
JR湘南新宿ライン（高崎線・東海道線）,18.9,新宿,大手町,0,26
JR湘南新宿ライン（高崎線・東海道線）,22.3,渋谷,大手町,0,17
JR湘南新宿ライン（高崎線・東海道線）,21.6,恵比寿,大手町,0,40
JR湘南新宿ライン（高崎線・東海道線）,16.8,大崎,大手町,0,32
JR湘南新宿ライン（高崎線・東海道線）,12.0,武蔵小杉,大手町,0,33
JR湘南新宿ライン（高崎線・東海道線）,12.2,横浜,大手町,0,44
JR湘南新宿ライン（高崎線・東海道線）,8.3,戸塚,大手町,0,55
JR湘南新宿ライン（高崎線・東海道線）,8.5,大船,大手町,0,61
JR相模線,7.7,橋本,大手町,1,80
JR相模線,7.0,南橋本,大手町,2,89
JR相模線,5.8,上溝,大手町,1,120
JR相模線,5.5,番田,大手町,1,115
JR相模線,5.1,原当麻,大手町,1,109
JR相模線,5.7,下溝,大手町,1,107
JR相模線,6.3,相武台下,大手町,1,101
JR相模線,5.2,入谷,大手町,1,21
JR相模線,8.3,海老名,大手町,1,68
JR相模線,8.0,厚木,大手町,0,87
JR相模線,7.3,社家,大手町,1,100
JR相模線,6.9,門沢橋,大手町,1,98
JR相模線,6.9,倉見,大手町,1,96
JR相模線,5.7,宮山,大手町,1,93
JR相模線,7.1,寒川,大手町,1,90
JR相模線,7.6,香川,大手町,1,87
JR相模線,8.9,北茅ケ崎,大手町,1,84
JR相模線,9.0,茅ケ崎,大手町,0,75
JR総武本線,7.5,東千葉,大手町,1,64
JR総武本線,6.2,都賀,大手町,0,63
JR総武本線,5.8,四街道,大手町,0,67
JR総武本線,6.5,物井,大手町,0,71
JR総武本線,6.7,佐倉,大手町,0,76
JR総武本線,6.1,南酒々井,大手町,1,78
JR総武本線,4.8,八街,大手町,1,87
JR総武本線,5.4,日向,大手町,2,106
JR総武本線,3.9,成東,大手町,0,127
JR総武本線,3.8,横芝,大手町,2,110
JR総武本線,4.1,飯倉,大手町,1,166
JR総武本線,4.4,飯岡,大手町,2,135
JR総武本線,4.7,倉橋,大手町,1,187
JR総武本線,4.7,猿田,大手町,1,161
JR総武本線,4.5,松岸,大手町,1,166
JR総武本線,5.6,銚子,大手町,2,152
JR総武線快速,18.8,東京,大手町,0,1
JR総武線快速,17.8,新日本橋,大手町,0,11
JR総武線快速,16.6,馬喰町,大手町,0,19
JR総武線快速,14.2,錦糸町,大手町,0,13
JR総武線快速,8.7,新小岩,大手町,0,29
JR総武線快速,9.3,市川,大手町,0,35
JR総武線快速,9.1,船橋,大手町,0,41
JR総武線快速,8.7,津田沼,大手町,0,45
JR総武線快速,6.8,稲毛,大手町,0,53
JR総武線快速,8.1,千葉,大手町,0,57
JR青梅線,8.8,立川,大手町,0,71
JR青梅線,7.0,西立川,大手町,0,75
JR青梅線,6.9,東中神,大手町,0,77
JR青梅線,6.9,中神,大手町,0,79
JR青梅線,6.5,昭島,大手町,0,82
