line,price,from,to,trans,min
JR常磐線,3.0,岩間,内幸町,1,125
JR常磐線,3.0,羽鳥,内幸町,1,121
JR常磐線,3.0,石岡,内幸町,1,116
JR常磐線,4.9,神立,内幸町,1,107
JR常磐線,5.4,土浦,内幸町,0,96
JR常磐線,5.5,荒川沖,内幸町,0,90
JR常磐線,6.0,ひたち野うしく,内幸町,0,86
JR常磐線,6.0,牛久,内幸町,0,82
JR常磐線,4.8,藤代,内幸町,0,73
JR常磐線,4.3,取手,内幸町,0,68
JR常磐線,6.0,天王台,内幸町,0,64
JR常磐線,7.4,我孫子,内幸町,3,229
JR常磐線,8.2,柏,内幸町,3,220
JR常磐線,8.5,松戸,内幸町,0,46
JR常磐線,10.9,北千住,内幸町,0,37
JR常磐線,12.5,南千住,内幸町,0,34
JR常磐線,11.9,三河島,内幸町,0,31
JR常磐線,12.6,日暮里,内幸町,0,28
JR常磐線,15.5,上野,内幸町,0,20
JR御殿場線,5.5,国府津,内幸町,0,82
JR御殿場線,5.9,下曽我,内幸町,1,95
JR御殿場線,5.8,上大井,内幸町,1,99
JR御殿場線,5.1,相模金子,内幸町,1,103
JR御殿場線,4.9,松田,内幸町,1,106
JR御殿場線,4.7,東山北,内幸町,1,111
JR御殿場線,4.7,山北,内幸町,1,115
JR御殿場線,4.7,谷峨,内幸町,1,123
JR成田線,6.7,佐倉,内幸町,0,77
JR成田線,6.5,酒々井,内幸町,0,83
JR成田線,6.3,成田,内幸町,0,102
JR成田線,5.2,久住,内幸町,0,104
JR成田線,4.7,滑河,内幸町,0,111
JR成田線,4.7,下総神崎,内幸町,0,117
JR成田線,5.3,大戸,内幸町,0,122
JR成田線,5.0,佐原,内幸町,0,126
JR成田線,4.9,香取,内幸町,0,131
JR成田線,6.0,水郷,内幸町,1,136
JR成田線,6.0,小見川,内幸町,1,141
JR成田線,5.8,笹川,内幸町,1,147
JR成田線,5.0,下総橘,内幸町,1,155
JR成田線,5.1,下総豊里,内幸町,1,159
JR成田線,4.3,椎柴,内幸町,1,164
JR成田線,4.5,松岸,内幸町,1,154
JR成田線,5.6,銚子,内幸町,1,158
JR東海道線,18.8,東京,内幸町,0,13
JR東海道線,22.7,新橋,内幸町,0,7
JR東海道線,18.2,品川,内幸町,0,16
JR東海道線,10.0,川崎,内幸町,0,28
JR東海道線,12.2,横浜,内幸町,0,37
JR東海道線,8.3,戸塚,内幸町,0,48
JR東海道線,8.5,大船,内幸町,0,54
JR東海道線,10.1,藤沢,内幸町,0,55
JR東海道線,8.9,辻堂,内幸町,0,64
JR東海道線,9.0,茅ケ崎,内幸町,0,63
JR東海道線,6.9,平塚,内幸町,0,70
JR東海道線,7.3,大磯,内幸町,0,82
JR東海道線,4.7,二宮,内幸町,0,78
JR東海道線,5.5,国府津,内幸町,0,82
JR東海道線,6.5,鴨宮,内幸町,0,96
JR東海道線,7.0,小田原,内幸町,0,88
JR東海道線,6.7,早川,内幸町,0,105
JR東海道線,4.7,根府川,内幸町,0,110
JR東海道線,4.3,真鶴,内幸町,0,115
JR東海道線,5.8,湯河原,内幸町,0,119
JR東金線,4.8,大網,内幸町,0,91
JR東金線,4.8,福俵,内幸町,1,96
JR東金線,4.5,東金,内幸町,1,99
JR東金線,4.5,求名,内幸町,1,110
JR東金線,3.9,成東,内幸町,0,115
JR根岸線,8.5,大船,内幸町,0,54
JR根岸線,7.5,本郷台,内幸町,0,77
JR根岸線,7.6,港南台,内幸町,0,74
JR根岸線,7.9,洋光台,内幸町,0,72
JR根岸線,9.5,新杉田,内幸町,0,68
JR根岸線,8.7,磯子,内幸町,0,65
JR根岸線,9.0,根岸,内幸町,0,62
JR根岸線,9.2,山手,内幸町,0,59
JR根岸線,11.2,石川町,内幸町,0,57
JR根岸線,12.3,関内,内幸町,0,55
JR根岸線,12.2,桜木町,内幸町,0,53
