line,price,from,to,trans,min
JR宇都宮線,6.0,宝積寺,日本橋,4,628
JR宇都宮線,6.5,宇都宮,日本橋,3,604
JR宇都宮線,5.7,雀宮,日本橋,4,600
JR宇都宮線,4.8,石橋,日本橋,2,40
JR宇都宮線,5.2,自治医大,日本橋,4,590
JR宇都宮線,5.4,小金井,日本橋,4,587
JR宇都宮線,4.8,小山,日本橋,3,619
JR宇都宮線,5.4,間々田,日本橋,4,575
JR宇都宮線,4.5,野木,日本橋,4,571
JR宇都宮線,4.3,古河,日本橋,4,567
JR宇都宮線,5.3,栗橋,日本橋,4,561
JR宇都宮線,4.9,東鷲宮,日本橋,4,555
JR宇都宮線,5.1,久喜,日本橋,4,552
JR宇都宮線,6.5,新白岡,日本橋,4,549
JR宇都宮線,6.2,白岡,日本橋,4,546
JR宇都宮線,5.8,蓮田,日本橋,4,542
JR宇都宮線,6.3,東大宮,日本橋,4,538
JR宇都宮線,7.5,土呂,日本橋,4,536
JR宇都宮線,11.0,さいたま新都心,日本橋,3,247
JR宇都宮線,10.3,浦和,日本橋,3,240
JR宇都宮線,12.0,赤羽,日本橋,3,215
JR宇都宮線,11.0,尾久,日本橋,4,223
JR宇都宮線,15.5,上野,日本橋,3,197
JR山手線,16.8,大崎,日本橋,3,184
JR山手線,17.8,五反田,日本橋,3,187
JR山手線,19.0,目黒,日本橋,3,189
JR山手線,21.6,恵比寿,日本橋,3,192
JR山手線,22.3,渋谷,日本橋,3,193
JR山手線,23.5,原宿,日本橋,3,197
JR山手線,18.5,代々木,日本橋,3,199
JR山手線,18.9,新宿,日本橋,3,201
JR山手線,15.4,新大久保,日本橋,3,204
JR山手線,14.5,高田馬場,日本橋,3,206
JR山手線,14.5,目白,日本橋,3,208
JR山手線,13.9,池袋,日本橋,3,210
JR山手線,14.2,大塚,日本橋,3,215
JR山手線,13.8,巣鴨,日本橋,3,213
JR山手線,13.7,駒込,日本橋,3,211
JR山手線,11.4,田端,日本橋,3,205
JR山手線,12.0,西日暮里,日本橋,3,203
JR山手線,12.6,日暮里,日本橋,3,201
JR山手線,13.4,鶯谷,日本橋,3,199
JR山手線,15.5,上野,日本橋,3,197
JR山手線,16.0,御徒町,日本橋,3,196
JR山手線,17.0,秋葉原,日本橋,3,193
JR山手線,17.7,神田,日本橋,3,192
JR山手線,18.8,東京,日本橋,2,178
JR山手線,18.7,有楽町,日本橋,3,196
JR山手線,22.7,新橋,日本橋,3,186
JR山手線,22.4,浜松町,日本橋,3,187
JR山手線,19.0,田町,日本橋,3,185
JR山手線,19.4,高輪ゲートウェイ,日本橋,3,183
JR山手線,18.2,品川,日本橋,2,169
JR川越線,7.0,日進,日本橋,6,973
JR川越線,7.5,西大宮,日本橋,4,551
JR川越線,6.8,指扇,日本橋,4,553
JR川越線,6.4,南古谷,日本橋,4,558
JR川越線,6.7,川越,日本橋,4,545
JR川越線,4.8,西川越,日本橋,4,612
JR川越線,5.7,的場,日本橋,4,603
JR川越線,5.5,笠幡,日本橋,4,599
JR川越線,3.8,武蔵高萩,日本橋,4,595
JR川越線,5.2,高麗川,日本橋,4,590
JR常磐線,4.2,大津港,日本橋,6,691
JR常磐線,3.3,磯原,日本橋,6,685
JR常磐線,4.2,南中郷,日本橋,6,681
JR常磐線,4.4,高萩,日本橋,6,676
JR常磐線,4.5,十王,日本橋,6,671
JR常磐線,5.0,小木津,日本橋,6,667
JR常磐線,5.4,日立,日本橋,6,662
JR常磐線,5.1,常陸多賀,日本橋,6,658
JR常磐線,4.8,大甕,日本橋,6,653
JR常磐線,5.1,東海,日本橋,3,203
JR常磐線,6.5,佐和,日本橋,4,751
JR常磐線,5.8,勝田,日本橋,5,617
JR常磐線,5.9,水戸,日本橋,5,609
JR常磐線,5.8,赤塚,日本橋,4,233
JR常磐線,5.2,内原,日本橋,5,599
JR常磐線,4.4,友部,日本橋,5,595
JR常磐線,3.0,岩間,日本橋,5,590
JR常磐線,3.0,羽鳥,日本橋,5,585
JR常磐線,3.0,石岡,日本橋,5,580
JR常磐線,4.9,神立,日本橋,4,693
JR常磐線,5.4,土浦,日本橋,5,564
JR常磐線,5.5,荒川沖,日本橋,4,673
JR常磐線,6.0,ひたち野うしく,日本橋,4,664
JR常磐線,6.0,牛久,日本橋,4,660
JR常磐線,4.8,藤代,日本橋,4,653
JR常磐線,4.3,取手,日本橋,4,245
JR常磐線,6.0,天王台,日本橋,4,241
JR常磐線,7.4,我孫子,日本橋,1,27
JR常磐線,8.2,柏,日本橋,1,40
JR常磐線,8.5,松戸,日本橋,3,248
JR常磐線,10.9,北千住,日本橋,3,223
JR常磐線,12.5,南千住,日本橋,4,210
JR常磐線,11.9,三河島,日本橋,4,210
JR常磐線,12.6,日暮里,日本橋,3,201
JR常磐線,15.5,上野,日本橋,3,197
JR御殿場線,5.5,国府津,日本橋,3,166
