line,price,from,to,trans,min
JR宇都宮線,5.1,久喜,京橋,4,547
JR宇都宮線,6.5,新白岡,京橋,4,544
JR宇都宮線,6.2,白岡,京橋,4,541
JR宇都宮線,5.8,蓮田,京橋,4,537
JR宇都宮線,6.3,東大宮,京橋,4,533
JR宇都宮線,7.5,土呂,京橋,4,531
JR宇都宮線,11.0,さいたま新都心,京橋,3,237
JR宇都宮線,10.3,浦和,京橋,3,230
JR宇都宮線,12.0,赤羽,京橋,3,205
JR宇都宮線,11.0,尾久,京橋,4,213
JR宇都宮線,15.5,上野,京橋,3,187
JR山手線,16.8,大崎,京橋,3,174
JR山手線,17.8,五反田,京橋,3,177
JR山手線,19.0,目黒,京橋,3,179
JR山手線,21.6,恵比寿,京橋,3,182
JR山手線,22.3,渋谷,京橋,3,184
JR山手線,23.5,原宿,京橋,3,187
JR山手線,18.5,代々木,京橋,3,189
JR山手線,18.9,新宿,京橋,3,191
JR山手線,15.4,新大久保,京橋,3,194
JR山手線,14.5,高田馬場,京橋,3,196
JR山手線,14.5,目白,京橋,3,198
JR山手線,13.9,池袋,京橋,3,200
JR山手線,14.2,大塚,京橋,3,204
JR山手線,13.8,巣鴨,京橋,3,208
JR山手線,13.7,駒込,京橋,3,206
JR山手線,11.4,田端,京橋,3,195
JR山手線,12.0,西日暮里,京橋,3,193
JR山手線,12.6,日暮里,京橋,3,191
JR山手線,13.4,鶯谷,京橋,3,189
JR山手線,15.5,上野,京橋,3,187
JR山手線,16.0,御徒町,京橋,3,186
JR山手線,17.0,秋葉原,京橋,3,183
JR山手線,17.7,神田,京橋,3,182
JR山手線,18.8,東京,京橋,2,168
JR山手線,18.7,有楽町,京橋,3,186
JR山手線,22.7,新橋,京橋,3,180
JR山手線,22.4,浜松町,京橋,3,182
JR山手線,19.0,田町,京橋,3,180
JR山手線,19.4,高輪ゲートウェイ,京橋,3,178
JR山手線,18.2,品川,京橋,2,161
JR川越線,7.0,日進,京橋,6,965
JR川越線,7.5,西大宮,京橋,4,546
JR川越線,6.8,指扇,京橋,4,548
JR川越線,6.4,南古谷,京橋,4,553
JR川越線,6.7,川越,京橋,4,540
JR川越線,4.8,西川越,京橋,4,610
JR川越線,5.7,的場,京橋,4,601
JR川越線,5.5,笠幡,京橋,4,597
JR川越線,3.8,武蔵高萩,京橋,4,593
JR川越線,5.2,高麗川,京橋,4,588
JR常磐線,4.2,大津港,京橋,5,690
JR常磐線,3.3,磯原,京橋,4,735
JR常磐線,4.2,南中郷,京橋,5,680
JR常磐線,4.4,高萩,京橋,5,675
JR常磐線,4.5,十王,京橋,5,670
JR常磐線,5.0,小木津,京橋,5,666
JR常磐線,5.4,日立,京橋,5,661
JR常磐線,5.1,常陸多賀,京橋,5,657
JR常磐線,4.8,大甕,京橋,5,652
JR常磐線,5.1,東海,京橋,3,196
JR常磐線,6.5,佐和,京橋,5,642
JR常磐線,5.8,勝田,京橋,4,616
JR常磐線,5.9,水戸,京橋,4,608
JR常磐線,5.8,赤塚,京橋,4,223
JR常磐線,5.2,内原,京橋,4,598
JR常磐線,4.4,友部,京橋,4,594
JR常磐線,3.0,岩間,京橋,4,589
JR常磐線,3.0,羽鳥,京橋,4,584
JR常磐線,3.0,石岡,京橋,4,579
JR常磐線,4.9,神立,京橋,4,570
JR常磐線,5.4,土浦,京橋,4,563
JR常磐線,5.5,荒川沖,京橋,4,558
JR常磐線,6.0,ひたち野うしく,京橋,4,555
JR常磐線,6.0,牛久,京橋,4,550
JR常磐線,4.8,藤代,京橋,4,543
JR常磐線,4.3,取手,京橋,4,240
JR常磐線,6.0,天王台,京橋,4,236
JR常磐線,7.4,我孫子,京橋,1,44
JR常磐線,8.2,柏,京橋,1,40
JR常磐線,8.5,松戸,京橋,3,238
JR常磐線,10.9,北千住,京橋,3,213
JR常磐線,12.5,南千住,京橋,4,200
JR常磐線,11.9,三河島,京橋,4,205
JR常磐線,12.6,日暮里,京橋,3,191
JR常磐線,15.5,上野,京橋,3,187
JR御殿場線,5.5,国府津,京橋,3,159
JR御殿場線,5.9,下曽我,京橋,4,166
JR御殿場線,5.8,上大井,京橋,4,169
JR御殿場線,5.1,相模金子,京橋,4,172
JR御殿場線,4.9,松田,京橋,3,179
JR御殿場線,4.7,東山北,京橋,4,179
JR御殿場線,4.7,山北,京橋,4,183
JR御殿場線,4.7,谷峨,京橋,4,594
JR成田線,6.7,佐倉,京橋,4,517
JR成田線,6.5,酒々井,京橋,3,615
JR成田線,6.3,成田,京橋,3,622
JR成田線,5.2,久住,京橋,4,582
JR成田線,4.7,滑河,京橋,4,589
JR成田線,4.7,下総神崎,京橋,4,596
JR成田線,5.3,大戸,京橋,4,600
JR成田線,5.0,佐原,京橋,4,605
JR成田線,4.9,香取,京橋,5,620
JR成田線,6.0,水郷,京橋,4,638
JR成田線,6.0,小見川,京橋,4,644
JR成田線,5.8,笹川,京橋,4,649
JR成田線,5.0,下総橘,京橋,4,655
JR成田線,5.1,下総豊里,京橋,4,659
JR成田線,4.3,椎柴,京橋,4,664
JR成田線,4.5,松岸,京橋,4,644
JR成田線,5.6,銚子,京橋,4,648
JR東海道線,18.8,東京,京橋,2,168
JR東海道線,22.7,新橋,京橋,3,180
JR東海道線,18.2,品川,京橋,2,161
JR東海道線,10.0,川崎,京橋,3,187
JR東海道線,12.2,横浜,京橋,3,169
JR東海道線,8.3,戸塚,京橋,3,197
JR東海道線,8.5,大船,京橋,3,208
JR東海道線,10.1,藤沢,京橋,3,203
JR東海道線,8.9,辻堂,京橋,3,200
JR東海道線,9.0,茅ケ崎,京橋,3,196
JR東海道線,6.9,平塚,京橋,3,172
JR東海道線,7.3,大磯,京橋,3,168
JR東海道線,4.7,二宮,京橋,3,164
JR東海道線,5.5,国府津,京橋,3,159
JR東海道線,6.5,鴨宮,京橋,3,155
JR東海道線,7.0,小田原,京橋,2,141
JR東海道線,6.7,早川,京橋,3,160
JR東海道線,4.7,根府川,京橋,3,164
JR東海道線,4.3,真鶴,京橋,3,170
JR東海道線,5.8,湯河原,京橋,3,231
JR東金線,4.8,大網,京橋,4,565
JR東金線,4.8,福俵,京橋,5,604
JR東金線,4.5,東金,京橋,5,608
JR東金線,4.5,求名,京橋,5,604
JR東金線,3.9,成東,京橋,4,589
JR根岸線,8.5,大船,京橋,3,208
JR根岸線,7.5,本郷台,京橋,3,237
JR根岸線,7.6,港南台,京橋,3,234
JR根岸線,7.9,洋光台,京橋,3,232
JR根岸線,9.5,新杉田,京橋,3,228
JR根岸線,8.7,磯子,京橋,3,215
JR根岸線,9.0,根岸,京橋,3,212
JR根岸線,9.2,山手,京橋,3,209
JR根岸線,11.2,石川町,京橋,3,207
JR根岸線,12.3,関内,京橋,3,174
JR根岸線,12.2,桜木町,京橋,3,173
JR根岸線,12.2,横浜,京橋,3,169
JR横浜線,8.1,八王子,京橋,3,210
JR横浜線,7.5,片倉,京橋,3,207
JR横浜線,8.0,八王子みなみ野,京橋,3,205
JR横浜線,7.8,相原,京橋,3,202
JR横浜線,7.7,橋本,京橋,3,192
JR横浜線,6.5,相模原,京橋,3,189
JR横浜線,6.8,矢部,京橋,3,186
JR横浜線,6.5,淵野辺,京橋,3,184
JR横浜線,6.7,古淵,京橋,3,181
JR横浜線,8.2,町田,京橋,3,178
JR横浜線,7.5,成瀬,京橋,3,175
JR横浜線,8.3,長津田,京橋,3,172
JR横浜線,8.2,十日市場,京橋,3,169
JR横浜線,8.5,中山,京橋,3,166
JR横浜線,7.7,鴨居,京橋,3,163
JR横浜線,9.4,小机,京橋,3,160
JR横浜線,11.5,新横浜,京橋,2,150
JR横浜線,10.0,菊名,京橋,3,157
JR横浜線,9.7,大口,京橋,3,161
JR横浜線,11.5,東神奈川,京橋,3,164
JR横須賀線,18.8,東京,京橋,2,168
JR横須賀線,22.7,新橋,京橋,3,180
JR横須賀線,18.2,品川,京橋,2,161
JR横須賀線,13.9,西大井,京橋,3,185
JR横須賀線,12.0,武蔵小杉,京橋,3,174
JR横須賀線,10.0,新川崎,京橋,3,193
JR横須賀線,12.2,横浜,京橋,3,169
JR横須賀線,8.8,保土ケ谷,京橋,3,207
JR横須賀線,9.0,東戸塚,京橋,3,211
JR横須賀線,8.3,戸塚,京橋,3,197
JR横須賀線,8.5,大船,京橋,3,208
JR横須賀線,9.9,北鎌倉,京橋,3,224
JR横須賀線,12.2,鎌倉,京橋,3,227
JR横須賀線,10.9,逗子,京橋,3,231
JR横須賀線,10.5,東逗子,京橋,3,236
JR横須賀線,6.9,田浦,京橋,3,240
JR横須賀線,8.6,横須賀,京橋,3,243
JR横須賀線,5.5,衣笠,京橋,3,247
JR横須賀線,6.7,久里浜,京橋,3,253
JR武蔵野線,9.8,府中本町,京橋,4,215
JR武蔵野線,8.5,北府中,京橋,3,639
JR武蔵野線,9.8,西国分寺,京橋,3,228
JR武蔵野線,7.2,新小平,京橋,4,234
JR武蔵野線,7.2,新秋津,京橋,4,239
JR武蔵野線,6.7,東所沢,京橋,4,242
JR武蔵野線,7.6,新座,京橋,4,241
JR武蔵野線,8.3,北朝霞,京橋,4,237
JR武蔵野線,7.4,西浦和,京橋,4,233
JR武蔵野線,8.9,武蔵浦和,京橋,4,226
JR武蔵野線,8.3,南浦和,京橋,3,217
JR武蔵野線,7.0,東浦和,京橋,3,604
JR武蔵野線,8.1,東川口,京橋,4,486
JR武蔵野線,8.0,南越谷,京橋,3,571
JR武蔵野線,6.9,越谷レイクタウン,京橋,3,593
JR武蔵野線,7.1,吉川,京橋,3,591
JR武蔵野線,6.2,吉川美南,京橋,3,588
JR武蔵野線,5.8,新三郷,京橋,3,586
JR武蔵野線,7.9,南流山,京橋,3,581
JR武蔵野線,7.1,新松戸,京橋,3,245
JR武蔵野線,5.6,新八柱,京橋,5,243
JR武蔵野線,8.5,東松戸,京橋,3,572
JR武蔵野線,6.0,市川大野,京橋,3,569
JR武蔵野線,7.0,船橋法典,京橋,3,566
JR武蔵野線,9.7,西船橋,京橋,3,228
