line,from,to,trans,min
JR武蔵野線,東松戸,霞ケ関,1,46
JR武蔵野線,市川大野,霞ケ関,1,52
JR武蔵野線,船橋法典,霞ケ関,1,49
JR武蔵野線,西船橋,霞ケ関,1,49
JR湘南新宿ライン（宇都宮線・横須賀線）,浦和,霞ケ関,1,41
JR湘南新宿ライン（宇都宮線・横須賀線）,赤羽,霞ケ関,1,31
JR湘南新宿ライン（宇都宮線・横須賀線）,池袋,霞ケ関,0,23
JR湘南新宿ライン（宇都宮線・横須賀線）,新宿,霞ケ関,0,19
JR湘南新宿ライン（宇都宮線・横須賀線）,渋谷,霞ケ関,1,12
JR湘南新宿ライン（宇都宮線・横須賀線）,恵比寿,霞ケ関,0,13
JR湘南新宿ライン（宇都宮線・横須賀線）,大崎,霞ケ関,1,23
JR湘南新宿ライン（宇都宮線・横須賀線）,武蔵小杉,霞ケ関,1,30
JR湘南新宿ライン（宇都宮線・横須賀線）,新川崎,霞ケ関,1,34
JR湘南新宿ライン（宇都宮線・横須賀線）,横浜,霞ケ関,1,40
JR湘南新宿ライン（高崎線・東海道線）,浦和,霞ケ関,1,41
JR湘南新宿ライン（高崎線・東海道線）,赤羽,霞ケ関,1,31
JR湘南新宿ライン（高崎線・東海道線）,池袋,霞ケ関,0,23
JR湘南新宿ライン（高崎線・東海道線）,新宿,霞ケ関,0,19
JR湘南新宿ライン（高崎線・東海道線）,渋谷,霞ケ関,1,12
JR湘南新宿ライン（高崎線・東海道線）,恵比寿,霞ケ関,0,13
JR湘南新宿ライン（高崎線・東海道線）,大崎,霞ケ関,1,23
JR湘南新宿ライン（高崎線・東海道線）,武蔵小杉,霞ケ関,1,30
JR湘南新宿ライン（高崎線・東海道線）,横浜,霞ケ関,1,40
JR湘南新宿ライン（高崎線・東海道線）,戸塚,霞ケ関,1,51
JR湘南新宿ライン（高崎線・東海道線）,大船,霞ケ関,1,57
JR相模線,橋本,霞ケ関,1,75
JR相模線,南橋本,霞ケ関,1,119
JR相模線,上溝,霞ケ関,1,115
JR相模線,番田,霞ケ関,1,110
JR相模線,原当麻,霞ケ関,1,104
JR相模線,下溝,霞ケ関,1,102
JR相模線,相武台下,霞ケ関,1,96
JR相模線,入谷,霞ケ関,0,26
JR相模線,海老名,霞ケ関,1,63
JR相模線,厚木,霞ケ関,0,81
JR相模線,社家,霞ケ関,1,99
JR相模線,門沢橋,霞ケ関,1,105
JR相模線,倉見,霞ケ関,1,107
JR相模線,宮山,霞ケ関,1,113
JR相模線,寒川,霞ケ関,1,116
JR相模線,香川,霞ケ関,2,82
JR相模線,北茅ケ崎,霞ケ関,2,79
JR相模線,茅ケ崎,霞ケ関,1,68
JR総武本線,東千葉,霞ケ関,2,60
JR総武本線,都賀,霞ケ関,1,61
JR総武本線,四街道,霞ケ関,1,65
JR総武本線,物井,霞ケ関,1,70
JR総武本線,佐倉,霞ケ関,1,74
JR総武本線,南酒々井,霞ケ関,2,79
JR総武本線,八街,霞ケ関,2,87
JR総武本線,日向,霞ケ関,2,102
JR総武本線,成東,霞ケ関,1,113
JR総武本線,横芝,霞ケ関,2,113
JR総武本線,飯倉,霞ケ関,2,118
JR総武本線,飯岡,霞ケ関,2,138
JR総武本線,倉橋,霞ケ関,2,139
JR総武本線,猿田,霞ケ関,2,143
JR総武本線,松岸,霞ケ関,2,151
JR総武本線,銚子,霞ケ関,2,155
JR総武線快速,東京,霞ケ関,0,4
JR総武線快速,新日本橋,霞ケ関,1,13
JR総武線快速,馬喰町,霞ケ関,1,15
JR総武線快速,錦糸町,霞ケ関,1,19
JR総武線快速,新小岩,霞ケ関,1,25
JR総武線快速,市川,霞ケ関,1,30
JR総武線快速,船橋,霞ケ関,1,37
JR総武線快速,津田沼,霞ケ関,1,41
JR総武線快速,稲毛,霞ケ関,1,49
JR総武線快速,千葉,霞ケ関,1,55
JR青梅線,立川,霞ケ関,1,56
JR青梅線,西立川,霞ケ関,1,60
JR青梅線,東中神,霞ケ関,1,62
JR青梅線,中神,霞ケ関,1,64
JR青梅線,昭島,霞ケ関,1,67
JR青梅線,拝島,霞ケ関,1,70
JR青梅線,牛浜,霞ケ関,1,73
JR青梅線,福生,霞ケ関,1,75
JR青梅線,羽村,霞ケ関,1,78
JR青梅線,小作,霞ケ関,1,82
JR青梅線,河辺,霞ケ関,1,85
JR青梅線,東青梅,霞ケ関,1,88
JR青梅線,青梅,霞ケ関,1,90
JR青梅線,宮ノ平,霞ケ関,2,100
JR青梅線,日向和田,霞ケ関,2,102
JR青梅線,石神前,霞ケ関,2,104
JR青梅線,二俣尾,霞ケ関,2,107
JR青梅線,軍畑,霞ケ関,2,112
JR青梅線,沢井,霞ケ関,2,114
JR青梅線,御嶽,霞ケ関,2,117
JR青梅線,川井,霞ケ関,2,124
JR青梅線,古里,霞ケ関,2,127
JR青梅線,鳩ノ巣,霞ケ関,2,132
JR青梅線,奥多摩,霞ケ関,2,132
JR高崎線,高崎,霞ケ関,1,72
JR高崎線,倉賀野,霞ケ関,1,132
JR高崎線,神保原,霞ケ関,1,121
JR高崎線,本庄,霞ケ関,1,117
JR高崎線,岡部,霞ケ関,1,111
