line,from,to,trans,min
JR山手線,鶯谷,日本橋,3,199
JR山手線,上野,日本橋,3,197
JR山手線,御徒町,日本橋,3,196
JR山手線,秋葉原,日本橋,3,193
JR山手線,神田,日本橋,3,192
JR山手線,東京,日本橋,2,178
JR山手線,有楽町,日本橋,3,196
JR山手線,新橋,日本橋,3,186
JR山手線,浜松町,日本橋,3,187
JR山手線,田町,日本橋,3,185
JR山手線,高輪ゲートウェイ,日本橋,3,183
JR山手線,品川,日本橋,2,169
JR川越線,日進,日本橋,6,973
JR川越線,西大宮,日本橋,4,551
JR川越線,指扇,日本橋,4,553
JR川越線,南古谷,日本橋,4,558
JR川越線,川越,日本橋,4,545
JR川越線,西川越,日本橋,4,612
JR川越線,的場,日本橋,4,603
JR川越線,笠幡,日本橋,4,599
JR川越線,武蔵高萩,日本橋,4,595
JR川越線,高麗川,日本橋,4,590
JR常磐線,大津港,日本橋,6,691
JR常磐線,磯原,日本橋,6,685
JR常磐線,南中郷,日本橋,6,681
JR常磐線,高萩,日本橋,6,676
JR常磐線,十王,日本橋,6,671
JR常磐線,小木津,日本橋,6,667
JR常磐線,日立,日本橋,6,662
JR常磐線,常陸多賀,日本橋,6,658
JR常磐線,大甕,日本橋,6,653
JR常磐線,東海,日本橋,3,203
JR常磐線,佐和,日本橋,4,751
JR常磐線,勝田,日本橋,5,617
JR常磐線,水戸,日本橋,5,609
JR常磐線,赤塚,日本橋,4,233
JR常磐線,内原,日本橋,5,599
JR常磐線,友部,日本橋,5,595
JR常磐線,岩間,日本橋,5,590
JR常磐線,羽鳥,日本橋,5,585
JR常磐線,石岡,日本橋,5,580
JR常磐線,神立,日本橋,4,693
JR常磐線,土浦,日本橋,5,564
JR常磐線,荒川沖,日本橋,4,673
JR常磐線,ひたち野うしく,日本橋,4,664
JR常磐線,牛久,日本橋,4,660
JR常磐線,藤代,日本橋,4,653
JR常磐線,取手,日本橋,4,245
JR常磐線,天王台,日本橋,4,241
JR常磐線,我孫子,日本橋,1,27
JR常磐線,柏,日本橋,1,40
JR常磐線,松戸,日本橋,3,248
JR常磐線,北千住,日本橋,3,223
JR常磐線,南千住,日本橋,4,210
JR常磐線,三河島,日本橋,4,210
JR常磐線,日暮里,日本橋,3,201
JR常磐線,上野,日本橋,3,197
JR御殿場線,国府津,日本橋,3,166
JR御殿場線,下曽我,日本橋,4,173
JR御殿場線,上大井,日本橋,4,176
JR御殿場線,相模金子,日本橋,4,179
JR御殿場線,松田,日本橋,3,186
JR御殿場線,東山北,日本橋,4,186
JR御殿場線,山北,日本橋,4,190
JR御殿場線,谷峨,日本橋,4,601
JR成田線,佐倉,日本橋,4,522
JR成田線,酒々井,日本橋,4,528
JR成田線,成田,日本橋,4,535
JR成田線,久住,日本橋,4,592
JR成田線,滑河,日本橋,4,599
JR成田線,下総神崎,日本橋,4,606
JR成田線,大戸,日本橋,4,610
JR成田線,佐原,日本橋,4,615
JR成田線,香取,日本橋,5,630
JR成田線,水郷,日本橋,4,643
JR成田線,小見川,日本橋,4,649
JR成田線,笹川,日本橋,4,654
JR成田線,下総橘,日本橋,4,660
JR成田線,下総豊里,日本橋,4,664
JR成田線,椎柴,日本橋,4,669
JR成田線,松岸,日本橋,4,649
JR成田線,銚子,日本橋,4,653
JR東海道線,東京,日本橋,2,178
JR東海道線,新橋,日本橋,3,186
JR東海道線,品川,日本橋,2,169
JR東海道線,川崎,日本橋,3,195
JR東海道線,横浜,日本橋,3,179
JR東海道線,戸塚,日本橋,3,207
JR東海道線,大船,日本橋,3,215
JR東海道線,藤沢,日本橋,3,210
JR東海道線,辻堂,日本橋,3,207
JR東海道線,茅ケ崎,日本橋,3,203
JR東海道線,平塚,日本橋,3,179
JR東海道線,大磯,日本橋,3,175
JR東海道線,二宮,日本橋,3,171
JR東海道線,国府津,日本橋,3,166
JR東海道線,鴨宮,日本橋,3,162
JR東海道線,小田原,日本橋,2,148
JR東海道線,早川,日本橋,3,167
JR東海道線,根府川,日本橋,3,171
JR東海道線,真鶴,日本橋,3,177
JR東海道線,湯河原,日本橋,3,180
JR東金線,大網,日本橋,4,570
JR東金線,福俵,日本橋,5,609
JR東金線,東金,日本橋,5,613
JR東金線,求名,日本橋,5,609
JR東金線,成東,日本橋,4,594
JR根岸線,大船,日本橋,3,215
JR根岸線,本郷台,日本橋,3,242
JR根岸線,港南台,日本橋,3,239
JR根岸線,洋光台,日本橋,3,237
JR根岸線,新杉田,日本橋,3,233
JR根岸線,磯子,日本橋,3,225
JR根岸線,根岸,日本橋,3,222
JR根岸線,山手,日本橋,3,219
JR根岸線,石川町,日本橋,3,217
JR根岸線,関内,日本橋,3,184
JR根岸線,桜木町,日本橋,3,183
JR根岸線,横浜,日本橋,3,179
JR横浜線,八王子,日本橋,3,215
JR横浜線,片倉,日本橋,3,212
JR横浜線,八王子みなみ野,日本橋,3,210
JR横浜線,相原,日本橋,3,207
JR横浜線,橋本,日本橋,3,202
JR横浜線,相模原,日本橋,3,199
JR横浜線,矢部,日本橋,3,196
JR横浜線,淵野辺,日本橋,3,194
JR横浜線,古淵,日本橋,3,191
JR横浜線,町田,日本橋,3,188
JR横浜線,成瀬,日本橋,3,185
JR横浜線,長津田,日本橋,3,182
JR横浜線,十日市場,日本橋,3,179
JR横浜線,中山,日本橋,3,176
JR横浜線,鴨居,日本橋,3,173
JR横浜線,小机,日本橋,3,170
JR横浜線,新横浜,日本橋,2,153
JR横浜線,菊名,日本橋,3,164
JR横浜線,大口,日本橋,3,168
JR横浜線,東神奈川,日本橋,3,171
JR横須賀線,東京,日本橋,2,178
JR横須賀線,新橋,日本橋,3,186
JR横須賀線,品川,日本橋,2,169
JR横須賀線,西大井,日本橋,3,190
JR横須賀線,武蔵小杉,日本橋,3,177
JR横須賀線,新川崎,日本橋,3,198
JR横須賀線,横浜,日本橋,3,179
JR横須賀線,保土ケ谷,日本橋,3,212
JR横須賀線,東戸塚,日本橋,3,216
JR横須賀線,戸塚,日本橋,3,207
JR横須賀線,大船,日本橋,3,215
JR横須賀線,北鎌倉,日本橋,3,229
JR横須賀線,鎌倉,日本橋,3,232
JR横須賀線,逗子,日本橋,3,236
JR横須賀線,東逗子,日本橋,3,241
JR横須賀線,田浦,日本橋,3,245
