line,from,to,trans,min
JR東海道線,東京,銀座一丁目,0,9
JR東海道線,新橋,銀座一丁目,0,8
JR東海道線,品川,銀座一丁目,1,18
JR東海道線,川崎,銀座一丁目,1,30
JR東海道線,横浜,銀座一丁目,1,39
JR東海道線,戸塚,銀座一丁目,1,50
JR東海道線,大船,銀座一丁目,1,56
JR東海道線,藤沢,銀座一丁目,1,59
JR東海道線,辻堂,銀座一丁目,1,66
JR東海道線,茅ケ崎,銀座一丁目,1,67
JR東海道線,平塚,銀座一丁目,1,74
JR東海道線,大磯,銀座一丁目,1,84
JR東海道線,二宮,銀座一丁目,1,82
JR東海道線,国府津,銀座一丁目,1,86
JR東海道線,鴨宮,銀座一丁目,1,99
JR東海道線,小田原,銀座一丁目,1,64
JR東海道線,早川,銀座一丁目,1,108
JR東海道線,根府川,銀座一丁目,1,113
JR東海道線,真鶴,銀座一丁目,1,118
JR東海道線,湯河原,銀座一丁目,1,122
JR東金線,大網,銀座一丁目,1,84
JR東金線,福俵,銀座一丁目,1,92
JR東金線,東金,銀座一丁目,1,95
JR東金線,求名,銀座一丁目,1,106
JR東金線,成東,銀座一丁目,1,112
JR根岸線,大船,銀座一丁目,1,56
JR根岸線,本郷台,銀座一丁目,1,79
JR根岸線,港南台,銀座一丁目,1,76
JR根岸線,洋光台,銀座一丁目,1,74
JR根岸線,新杉田,銀座一丁目,1,70
JR根岸線,磯子,銀座一丁目,1,67
JR根岸線,根岸,銀座一丁目,1,64
JR根岸線,山手,銀座一丁目,1,61
JR根岸線,石川町,銀座一丁目,1,59
JR根岸線,関内,銀座一丁目,1,57
JR根岸線,桜木町,銀座一丁目,1,55
JR根岸線,横浜,銀座一丁目,1,39
JR横浜線,八王子,銀座一丁目,1,76
JR横浜線,片倉,銀座一丁目,1,111
JR横浜線,八王子みなみ野,銀座一丁目,2,85
JR横浜線,相原,銀座一丁目,2,88
JR横浜線,橋本,銀座一丁目,1,90
JR横浜線,相模原,銀座一丁目,2,84
JR横浜線,矢部,銀座一丁目,2,81
JR横浜線,淵野辺,銀座一丁目,2,79
