line,from,to,trans,min
JR常磐線,柏,国会議事堂前,3,242
JR常磐線,松戸,国会議事堂前,0,41
JR常磐線,北千住,国会議事堂前,0,27
JR常磐線,南千住,国会議事堂前,1,33
JR常磐線,三河島,国会議事堂前,1,31
JR常磐線,日暮里,国会議事堂前,1,26
JR常磐線,上野,国会議事堂前,0,29
JR御殿場線,国府津,国会議事堂前,1,99
JR御殿場線,下曽我,国会議事堂前,2,112
JR御殿場線,上大井,国会議事堂前,2,116
JR御殿場線,相模金子,国会議事堂前,2,116
JR御殿場線,松田,国会議事堂前,1,102
JR御殿場線,東山北,国会議事堂前,2,110
JR御殿場線,山北,国会議事堂前,2,114
JR御殿場線,谷峨,国会議事堂前,2,122
JR成田線,佐倉,国会議事堂前,1,76
JR成田線,酒々井,国会議事堂前,1,82
JR成田線,成田,国会議事堂前,1,89
JR成田線,久住,国会議事堂前,1,105
JR成田線,滑河,国会議事堂前,1,112
JR成田線,下総神崎,国会議事堂前,1,118
JR成田線,大戸,国会議事堂前,1,123
JR成田線,佐原,国会議事堂前,1,127
JR成田線,香取,国会議事堂前,1,132
JR成田線,水郷,国会議事堂前,2,135
JR成田線,小見川,国会議事堂前,2,140
JR成田線,笹川,国会議事堂前,2,146
JR成田線,下総橘,国会議事堂前,2,154
JR成田線,下総豊里,国会議事堂前,2,158
JR成田線,椎柴,国会議事堂前,2,163
JR成田線,松岸,国会議事堂前,2,153
JR成田線,銚子,国会議事堂前,2,157
JR東海道線,東京,国会議事堂前,0,6
JR東海道線,新橋,国会議事堂前,0,12
JR東海道線,品川,国会議事堂前,1,22
JR東海道線,川崎,国会議事堂前,1,34
JR東海道線,横浜,国会議事堂前,1,43
JR東海道線,戸塚,国会議事堂前,1,54
JR東海道線,大船,国会議事堂前,1,60
JR東海道線,藤沢,国会議事堂前,1,65
JR東海道線,辻堂,国会議事堂前,1,69
JR東海道線,茅ケ崎,国会議事堂前,1,75
JR東海道線,平塚,国会議事堂前,1,81
JR東海道線,大磯,国会議事堂前,1,86
JR東海道線,二宮,国会議事堂前,1,94
JR東海道線,国府津,国会議事堂前,1,99
JR東海道線,鴨宮,国会議事堂前,1,103
JR東海道線,小田原,国会議事堂前,1,62
JR東海道線,早川,国会議事堂前,1,112
JR東海道線,根府川,国会議事堂前,1,117
