line,from,to,trans,min
JR湘南新宿ライン（宇都宮線・横須賀線）,新川崎,八丁堀,1,43
JR湘南新宿ライン（宇都宮線・横須賀線）,横浜,八丁堀,1,43
JR湘南新宿ライン（高崎線・東海道線）,浦和,八丁堀,1,42
JR湘南新宿ライン（高崎線・東海道線）,赤羽,八丁堀,1,33
JR湘南新宿ライン（高崎線・東海道線）,池袋,八丁堀,1,32
JR湘南新宿ライン（高崎線・東海道線）,新宿,八丁堀,1,28
JR湘南新宿ライン（高崎線・東海道線）,渋谷,八丁堀,1,27
JR湘南新宿ライン（高崎線・東海道線）,恵比寿,八丁堀,0,24
JR湘南新宿ライン（高崎線・東海道線）,大崎,八丁堀,1,31
JR湘南新宿ライン（高崎線・東海道線）,武蔵小杉,八丁堀,1,40
JR湘南新宿ライン（高崎線・東海道線）,横浜,八丁堀,1,43
JR湘南新宿ライン（高崎線・東海道線）,戸塚,八丁堀,1,54
JR湘南新宿ライン（高崎線・東海道線）,大船,八丁堀,1,60
JR相模線,橋本,八丁堀,1,92
JR相模線,南橋本,八丁堀,2,110
JR相模線,上溝,八丁堀,2,115
JR相模線,番田,八丁堀,2,116
JR相模線,原当麻,八丁堀,2,110
JR相模線,下溝,八丁堀,2,108
JR相模線,相武台下,八丁堀,2,102
JR相模線,入谷,八丁堀,0,16
JR相模線,海老名,八丁堀,2,77
JR相模線,厚木,八丁堀,1,96
JR相模線,社家,八丁堀,2,102
JR相模線,門沢橋,八丁堀,2,99
JR相模線,倉見,八丁堀,2,97
JR相模線,宮山,八丁堀,2,94
JR相模線,寒川,八丁堀,2,91
JR相模線,香川,八丁堀,2,88
JR相模線,北茅ケ崎,八丁堀,2,85
JR相模線,茅ケ崎,八丁堀,1,74
JR総武本線,東千葉,八丁堀,2,69
JR総武本線,都賀,八丁堀,1,74
JR総武本線,四街道,八丁堀,1,78
JR総武本線,物井,八丁堀,1,83
JR総武本線,佐倉,八丁堀,1,87
JR総武本線,南酒々井,八丁堀,2,92
JR総武本線,八街,八丁堀,2,100
JR総武本線,日向,八丁堀,2,113
JR総武本線,成東,八丁堀,0,105
JR総武本線,横芝,八丁堀,1,139
JR総武本線,飯倉,八丁堀,1,144
JR総武本線,飯岡,八丁堀,1,162
JR総武本線,倉橋,八丁堀,1,165
JR総武本線,猿田,八丁堀,1,169
JR総武本線,松岸,八丁堀,1,174
JR総武本線,銚子,八丁堀,1,178
JR総武線快速,東京,八丁堀,0,2
JR総武線快速,新日本橋,八丁堀,1,22
JR総武線快速,馬喰町,八丁堀,1,18
JR総武線快速,錦糸町,八丁堀,1,21
JR総武線快速,新小岩,八丁堀,1,30
JR総武線快速,市川,八丁堀,1,37
JR総武線快速,船橋,八丁堀,1,39
JR総武線快速,津田沼,八丁堀,1,45
JR総武線快速,稲毛,八丁堀,1,58
JR総武線快速,千葉,八丁堀,1,57
JR青梅線,立川,八丁堀,1,70
JR青梅線,西立川,八丁堀,1,74
JR青梅線,東中神,八丁堀,1,76
JR青梅線,中神,八丁堀,1,78
JR青梅線,昭島,八丁堀,1,81
JR青梅線,拝島,八丁堀,1,84
JR青梅線,牛浜,八丁堀,1,88
JR青梅線,福生,八丁堀,1,90
JR青梅線,羽村,八丁堀,1,93
JR青梅線,小作,八丁堀,1,96
JR青梅線,河辺,八丁堀,1,99
JR青梅線,東青梅,八丁堀,1,102
JR青梅線,青梅,八丁堀,1,107
JR青梅線,宮ノ平,八丁堀,2,111
JR青梅線,日向和田,八丁堀,2,113
JR青梅線,石神前,八丁堀,2,115
JR青梅線,二俣尾,八丁堀,2,117
JR青梅線,軍畑,八丁堀,2,120
JR青梅線,沢井,八丁堀,2,122
JR青梅線,御嶽,八丁堀,2,125
JR青梅線,川井,八丁堀,2,132
JR青梅線,古里,八丁堀,2,135
JR青梅線,鳩ノ巣,八丁堀,2,140
JR青梅線,奥多摩,八丁堀,2,149
