line,from,to,trans,min
JR常磐線,天王台,大塚,1,47
JR常磐線,我孫子,大塚,3,523
JR常磐線,柏,大塚,3,248
JR常磐線,松戸,大塚,1,30
JR常磐線,北千住,大塚,1,18
JR常磐線,南千住,大塚,1,18
JR常磐線,三河島,大塚,1,15
JR常磐線,日暮里,大塚,0,10
JR常磐線,上野,大塚,0,14
JR御殿場線,国府津,大塚,1,97
JR御殿場線,下曽我,大塚,2,112
JR御殿場線,上大井,大塚,2,116
JR御殿場線,相模金子,大塚,2,119
JR御殿場線,松田,大塚,1,112
JR御殿場線,東山北,大塚,2,123
JR御殿場線,山北,大塚,2,127
JR御殿場線,谷峨,大塚,2,136
JR成田線,佐倉,大塚,1,93
JR成田線,酒々井,大塚,1,99
JR成田線,成田,大塚,1,106
JR成田線,久住,大塚,1,123
JR成田線,滑河,大塚,1,130
JR成田線,下総神崎,大塚,1,136
JR成田線,大戸,大塚,1,141
JR成田線,佐原,大塚,1,145
JR成田線,香取,大塚,1,150
JR成田線,水郷,大塚,2,144
JR成田線,小見川,大塚,2,150
JR成田線,笹川,大塚,2,155
JR成田線,下総橘,大塚,2,161
JR成田線,下総豊里,大塚,2,165
JR成田線,椎柴,大塚,2,170
JR成田線,松岸,大塚,2,170
JR成田線,銚子,大塚,2,174
JR東海道線,東京,大塚,0,21
JR東海道線,新橋,大塚,0,26
JR東海道線,品川,大塚,0,32
JR東海道線,川崎,大塚,1,45
JR東海道線,横浜,大塚,1,47
JR東海道線,戸塚,大塚,1,60
JR東海道線,大船,大塚,1,66
JR東海道線,藤沢,大塚,1,67
JR東海道線,辻堂,大塚,1,76
JR東海道線,茅ケ崎,大塚,1,74
JR東海道線,平塚,大塚,1,80
JR東海道線,大磯,大塚,1,94
JR東海道線,二宮,大塚,1,92
JR東海道線,国府津,大塚,1,97
JR東海道線,鴨宮,大塚,1,108
JR東海道線,小田原,大塚,1,67
JR東海道線,早川,大塚,1,123
JR東海道線,根府川,大塚,1,128
JR東海道線,真鶴,大塚,1,134
JR東海道線,湯河原,大塚,1,138
JR東金線,大網,大塚,1,93
JR東金線,福俵,大塚,2,106
JR東金線,東金,大塚,2,109
JR東金線,求名,大塚,2,120
JR東金線,成東,大塚,2,118
JR根岸線,大船,大塚,1,66
JR根岸線,本郷台,大塚,1,93
JR根岸線,港南台,大塚,1,90
JR根岸線,洋光台,大塚,1,87
JR根岸線,新杉田,大塚,1,84
JR根岸線,磯子,大塚,1,80
JR根岸線,根岸,大塚,1,77
JR根岸線,山手,大塚,1,74
JR根岸線,石川町,大塚,1,72
JR根岸線,関内,大塚,1,70
JR根岸線,桜木町,大塚,1,68
JR根岸線,横浜,大塚,1,47
JR横浜線,八王子,大塚,1,57
JR横浜線,片倉,大塚,1,88
JR横浜線,八王子みなみ野,大塚,2,68
JR横浜線,相原,大塚,2,71
JR横浜線,橋本,大塚,1,69
JR横浜線,相模原,大塚,2,76
JR横浜線,矢部,大塚,2,74
JR横浜線,淵野辺,大塚,2,72
JR横浜線,古淵,大塚,2,69
JR横浜線,町田,大塚,1,55
JR横浜線,成瀬,大塚,2,69
JR横浜線,長津田,大塚,1,70
JR横浜線,十日市場,大塚,2,66
JR横浜線,中山,大塚,2,62
JR横浜線,鴨居,大塚,2,59
JR横浜線,小机,大塚,2,56
JR横浜線,新横浜,大塚,1,52
JR横浜線,菊名,大塚,1,56
JR横浜線,大口,大塚,2,62
JR横浜線,東神奈川,大塚,1,62
JR横須賀線,東京,大塚,0,21
JR横須賀線,新橋,大塚,0,26
JR横須賀線,品川,大塚,0,32
JR横須賀線,西大井,大塚,1,30
JR横須賀線,武蔵小杉,大塚,1,35
JR横須賀線,新川崎,大塚,1,39
JR横須賀線,横浜,大塚,1,47
JR横須賀線,保土ケ谷,大塚,1,53
JR横須賀線,東戸塚,大塚,1,58
JR横須賀線,戸塚,大塚,1,60
JR横須賀線,大船,大塚,1,66
JR横須賀線,北鎌倉,大塚,1,70
JR横須賀線,鎌倉,大塚,1,73
JR横須賀線,逗子,大塚,1,78
JR横須賀線,東逗子,大塚,1,96
JR横須賀線,田浦,大塚,1,100
JR横須賀線,横須賀,大塚,1,103
JR横須賀線,衣笠,大塚,1,107
JR横須賀線,久里浜,大塚,1,115
JR武蔵野線,府中本町,大塚,1,148
JR武蔵野線,北府中,大塚,1,146
JR武蔵野線,西国分寺,大塚,1,50
JR武蔵野線,新小平,大塚,2,55
JR武蔵野線,新秋津,大塚,1,56
JR武蔵野線,東所沢,大塚,1,130
JR武蔵野線,新座,大塚,1,127
JR武蔵野線,北朝霞,大塚,1,35
JR武蔵野線,西浦和,大塚,1,118
JR武蔵野線,武蔵浦和,大塚,1,27
JR武蔵野線,南浦和,大塚,1,33
JR武蔵野線,東浦和,大塚,1,109
JR武蔵野線,東川口,大塚,1,37
JR武蔵野線,南越谷,大塚,2,47
JR武蔵野線,越谷レイクタウン,大塚,1,96
JR武蔵野線,吉川,大塚,1,94
JR武蔵野線,吉川美南,大塚,1,91
JR武蔵野線,新三郷,大塚,1,89
JR武蔵野線,南流山,大塚,1,54
JR武蔵野線,新松戸,大塚,1,40
JR武蔵野線,新八柱,大塚,1,77
JR武蔵野線,東松戸,大塚,1,74
JR武蔵野線,市川大野,大塚,1,71
JR武蔵野線,船橋法典,大塚,1,68
JR武蔵野線,西船橋,大塚,1,52
JR湘南新宿ライン（宇都宮線・横須賀線）,浦和,大塚,1,32
JR湘南新宿ライン（宇都宮線・横須賀線）,赤羽,大塚,1,17
JR湘南新宿ライン（宇都宮線・横須賀線）,池袋,大塚,0,3
JR湘南新宿ライン（宇都宮線・横須賀線）,新宿,大塚,0,11
JR湘南新宿ライン（宇都宮線・横須賀線）,渋谷,大塚,0,18
JR湘南新宿ライン（宇都宮線・横須賀線）,恵比寿,大塚,0,21
JR湘南新宿ライン（宇都宮線・横須賀線）,大崎,大塚,0,28
JR湘南新宿ライン（宇都宮線・横須賀線）,武蔵小杉,大塚,1,35
JR湘南新宿ライン（宇都宮線・横須賀線）,新川崎,大塚,1,39
JR湘南新宿ライン（宇都宮線・横須賀線）,横浜,大塚,1,47
JR湘南新宿ライン（高崎線・東海道線）,浦和,大塚,1,32
JR湘南新宿ライン（高崎線・東海道線）,赤羽,大塚,1,17
JR湘南新宿ライン（高崎線・東海道線）,池袋,大塚,0,3
JR湘南新宿ライン（高崎線・東海道線）,新宿,大塚,0,11
JR湘南新宿ライン（高崎線・東海道線）,渋谷,大塚,0,18
JR湘南新宿ライン（高崎線・東海道線）,恵比寿,大塚,0,21
JR湘南新宿ライン（高崎線・東海道線）,大崎,大塚,0,28
JR湘南新宿ライン（高崎線・東海道線）,武蔵小杉,大塚,1,35
JR湘南新宿ライン（高崎線・東海道線）,横浜,大塚,1,47
JR湘南新宿ライン（高崎線・東海道線）,戸塚,大塚,1,60
JR湘南新宿ライン（高崎線・東海道線）,大船,大塚,1,66
JR相模線,橋本,大塚,1,69
JR相模線,南橋本,大塚,2,81
JR相模線,上溝,大塚,2,85
JR相模線,番田,大塚,2,87
